   12.237,   1.63, 1.5, 1.4, 80.0, 80.0, 55.0, 0.5, 0.25, 0.15
  700.912,   1.63, 1.5, 1.4, 80.0, 80.0, 65.0, 0.5, 0.3, 0.15
   12.992,   1.63, 1.5, 1.4, 80.0, 80.0, 65.0, 0.5, 0.25, 0.15
  339.366,   1.63, 1.5, 1.4, 82.0, 75.0, 55.0, 0.5, 0.3, 0.15
   33.777,   1.63, 1.5, 1.4, 82.0, 75.0, 55.0, 0.5, 0.25, 0.15
  424.190,   1.63, 1.5, 1.4, 82.0, 75.0, 65.0, 0.5, 0.3, 0.15
    6.843,   1.63, 1.5, 1.4, 82.0, 75.0, 65.0, 0.5, 0.25, 0.15
  471.172,   1.63, 1.5, 1.4, 82.0, 77.5, 55.0, 0.5, 0.3, 0.15
   17.982,   1.63, 1.5, 1.4, 82.0, 77.5, 55.0, 0.5, 0.25, 0.15
  418.111,   1.63, 1.5, 1.4, 82.0, 77.5, 65.0, 0.5, 0.3, 0.15
   12.251,   1.63, 1.5, 1.4, 82.0, 77.5, 65.0, 0.5, 0.25, 0.15
  652.203,   1.63, 1.5, 1.4, 82.0, 80.0, 55.0, 0.5, 0.3, 0.15
   13.718,   1.63, 1.5, 1.4, 82.0, 80.0, 55.0, 0.5, 0.25, 0.15
  400.798,   1.63, 1.5, 1.4, 82.0, 80.0, 65.0, 0.5, 0.3, 0.15
   26.524,   1.63, 1.5, 1.4, 82.0, 80.0, 65.0, 0.5, 0.25, 0.15
  154.043,   1.63, 1.5, 1.5, 78.0, 75.0, 55.0, 0.5, 0.3, 0.15
   68.154,   1.63, 1.5, 1.5, 78.0, 75.0, 55.0, 0.5, 0.25, 0.15
  586.323,   1.63, 1.5, 1.5, 78.0, 75.0, 65.0, 0.5, 0.3, 0.15
   59.320,   1.63, 1.5, 1.5, 78.0, 75.0, 65.0, 0.5, 0.25, 0.15
  198.802,   1.63, 1.5, 1.5, 78.0, 77.5, 55.0, 0.5, 0.3, 0.15
   54.629,   1.63, 1.5, 1.5, 78.0, 77.5, 55.0, 0.5, 0.25, 0.15
  751.106,   1.63, 1.5, 1.5, 78.0, 77.5, 65.0, 0.5, 0.3, 0.15
   47.871,   1.63, 1.5, 1.5, 78.0, 77.5, 65.0, 0.5, 0.25, 0.15
  251.849,   1.63, 1.5, 1.5, 78.0, 80.0, 55.0, 0.5, 0.3, 0.15
   41.036,   1.63, 1.5, 1.5, 78.0, 80.0, 55.0, 0.5, 0.25, 0.15
 1017.969,   1.63, 1.5, 1.5, 78.0, 80.0, 65.0, 0.5, 0.3, 0.15
   43.311,   1.63, 1.5, 1.5, 78.0, 80.0, 65.0, 0.5, 0.25, 0.15
  189.973,   1.63, 1.5, 1.5, 80.0, 75.0, 55.0, 0.5, 0.3, 0.15
   38.556,   1.63, 1.5, 1.5, 80.0, 75.0, 55.0, 0.5, 0.25, 0.15
  613.618,   1.63, 1.5, 1.5, 80.0, 75.0, 65.0, 0.5, 0.3, 0.15
   36.424,   1.63, 1.5, 1.5, 80.0, 75.0, 65.0, 0.5, 0.25, 0.15
  244.559,   1.63, 1.5, 1.5, 80.0, 77.5, 55.0, 0.5, 0.3, 0.15
   27.554,   1.63, 1.5, 1.5, 80.0, 77.5, 55.0, 0.5, 0.25, 0.15
  649.137,   1.63, 1.5, 1.5, 80.0, 77.5, 65.0, 0.5, 0.3, 0.15
   34.794,   1.63, 1.5, 1.5, 80.0, 77.5, 65.0, 0.5, 0.25, 0.15
  313.644,   1.63, 1.5, 1.5, 80.0, 80.0, 55.0, 0.5, 0.3, 0.15
   16.431,   1.63, 1.5, 1.5, 80.0, 80.0, 55.0, 0.5, 0.25, 0.15
  654.730,   1.63, 1.5, 1.5, 80.0, 80.0, 65.0, 0.5, 0.3, 0.15
   35.233,   1.63, 1.5, 1.5, 80.0, 80.0, 65.0, 0.5, 0.25, 0.15
  242.846,   1.63, 1.5, 1.5, 82.0, 75.0, 55.0, 0.5, 0.3, 0.15
   18.263,   1.63, 1.5, 1.5, 82.0, 75.0, 55.0, 0.5, 0.25, 0.15
  433.380,   1.63, 1.5, 1.5, 82.0, 75.0, 65.0, 0.5, 0.3, 0.15
   24.514,   1.63, 1.5, 1.5, 82.0, 75.0, 65.0, 0.5, 0.25, 0.15
  325.021,   1.63, 1.5, 1.5, 82.0, 77.5, 55.0, 0.5, 0.3, 0.15
    9.293,   1.63, 1.5, 1.5, 82.0, 77.5, 55.0, 0.5, 0.25, 0.15
  416.851,   1.63, 1.5, 1.5, 82.0, 77.5, 65.0, 0.5, 0.3, 0.15
   25.616,   1.63, 1.5, 1.5, 82.0, 77.5, 65.0, 0.5, 0.25, 0.15
  434.388,   1.63, 1.5, 1.5, 82.0, 80.0, 55.0, 0.5, 0.3, 0.15
    3.862,   1.63, 1.5, 1.5, 82.0, 80.0, 55.0, 0.5, 0.25, 0.15
  400.350,   1.63, 1.5, 1.5, 82.0, 80.0, 65.0, 0.5, 0.3, 0.15
   30.287,   1.63, 1.5, 1.5, 82.0, 80.0, 65.0, 0.5, 0.25, 0.15
  195.832,   1.63, 1.5, 1.6, 78.0, 75.0, 55.0, 0.5, 0.3, 0.15
  123.393,   1.63, 1.5, 1.6, 78.0, 75.0, 55.0, 0.5, 0.25, 0.15
  647.186,   1.63, 1.5, 1.6, 78.0, 75.0, 65.0, 0.5, 0.3, 0.15
  108.726,   1.63, 1.5, 1.6, 78.0, 75.0, 65.0, 0.5, 0.25, 0.15
  228.241,   1.63, 1.5, 1.6, 78.0, 77.5, 55.0, 0.5, 0.3, 0.15
  113.287,   1.63, 1.5, 1.6, 78.0, 77.5, 55.0, 0.5, 0.25, 0.15
  822.550,   1.63, 1.5, 1.6, 78.0, 77.5, 65.0, 0.5, 0.3, 0.15
  100.967,   1.63, 1.5, 1.6, 78.0, 77.5, 65.0, 0.5, 0.25, 0.15
  264.928,   1.63, 1.5, 1.6, 78.0, 80.0, 55.0, 0.5, 0.3, 0.15
  103.891,   1.63, 1.5, 1.6, 78.0, 80.0, 55.0, 0.5, 0.25, 0.15
  951.375,   1.63, 1.5, 1.6, 78.0, 80.0, 65.0, 0.5, 0.3, 0.15
   93.571,   1.63, 1.5, 1.6, 78.0, 80.0, 65.0, 0.5, 0.25, 0.15
  210.201,   1.63, 1.5, 1.6, 80.0, 75.0, 55.0, 0.5, 0.3, 0.15
   80.855,   1.63, 1.5, 1.6, 80.0, 75.0, 55.0, 0.5, 0.25, 0.15
  680.821,   1.63, 1.5, 1.6, 80.0, 75.0, 65.0, 0.5, 0.3, 0.15
   81.682,   1.63, 1.5, 1.6, 80.0, 75.0, 65.0, 0.5, 0.25, 0.15
  244.812,   1.63, 1.5, 1.6, 80.0, 77.5, 55.0, 0.5, 0.3, 0.15
   70.549,   1.63, 1.5, 1.6, 80.0, 77.5, 55.0, 0.5, 0.25, 0.15
  716.042,   1.63, 1.5, 1.6, 80.0, 77.5, 65.0, 0.5, 0.3, 0.15
   82.121,   1.63, 1.5, 1.6, 80.0, 77.5, 65.0, 0.5, 0.25, 0.15
  286.226,   1.63, 1.5, 1.6, 80.0, 80.0, 55.0, 0.5, 0.3, 0.15
   61.828,   1.63, 1.5, 1.6, 80.0, 80.0, 55.0, 0.5, 0.25, 0.15
  729.353,   1.63, 1.5, 1.6, 80.0, 80.0, 65.0, 0.5, 0.3, 0.15
   81.875,   1.63, 1.5, 1.6, 80.0, 80.0, 65.0, 0.5, 0.25, 0.15
  235.740,   1.63, 1.5, 1.6, 82.0, 75.0, 55.0, 0.5, 0.3, 0.15
   47.584,   1.63, 1.5, 1.6, 82.0, 75.0, 55.0, 0.5, 0.25, 0.15
  460.930,   1.63, 1.5, 1.6, 82.0, 75.0, 65.0, 0.5, 0.3, 0.15
   65.894,   1.63, 1.5, 1.6, 82.0, 75.0, 65.0, 0.5, 0.25, 0.15
  287.026,   1.63, 1.5, 1.6, 82.0, 77.5, 55.0, 0.5, 0.3, 0.15
   39.689,   1.63, 1.5, 1.6, 82.0, 77.5, 55.0, 0.5, 0.25, 0.15
  454.810,   1.63, 1.5, 1.6, 82.0, 77.5, 65.0, 0.5, 0.3, 0.15
   66.960,   1.63, 1.5, 1.6, 82.0, 77.5, 65.0, 0.5, 0.25, 0.15
  357.021,   1.63, 1.5, 1.6, 82.0, 80.0, 55.0, 0.5, 0.3, 0.15
   30.687,   1.63, 1.5, 1.6, 82.0, 80.0, 55.0, 0.5, 0.25, 0.15
  440.160,   1.63, 1.5, 1.6, 82.0, 80.0, 65.0, 0.5, 0.3, 0.15
   70.128,   1.63, 1.5, 1.6, 82.0, 80.0, 65.0, 0.5, 0.25, 0.15
  104.341,   1.63, 1.6, 1.4, 78.0, 75.0, 55.0, 0.5, 0.3, 0.15
  217.700,   1.63, 1.6, 1.4, 78.0, 75.0, 55.0, 0.5, 0.25, 0.15
   45.474,   1.63, 1.6, 1.4, 78.0, 75.0, 65.0, 0.5, 0.3, 0.15
  206.533,   1.63, 1.6, 1.4, 78.0, 75.0, 65.0, 0.5, 0.25, 0.15
   74.900,   1.63, 1.6, 1.4, 78.0, 77.5, 55.0, 0.5, 0.3, 0.15
  184.591,   1.63, 1.6, 1.4, 78.0, 77.5, 55.0, 0.5, 0.25, 0.15
   23.332,   1.63, 1.6, 1.4, 78.0, 77.5, 65.0, 0.5, 0.3, 0.15
  173.244,   1.63, 1.6, 1.4, 78.0, 77.5, 65.0, 0.5, 0.25, 0.15
   44.956,   1.63, 1.6, 1.4, 78.0, 80.0, 55.0, 0.5, 0.3, 0.15
  154.882,   1.63, 1.6, 1.4, 78.0, 80.0, 55.0, 0.5, 0.25, 0.15
   10.599,   1.63, 1.6, 1.4, 78.0, 80.0, 65.0, 0.5, 0.3, 0.15
  147.070,   1.63, 1.6, 1.4, 78.0, 80.0, 65.0, 0.5, 0.25, 0.15
   83.484,   1.63, 1.6, 1.4, 80.0, 75.0, 55.0, 0.5, 0.3, 0.15
  178.798,   1.63, 1.6, 1.4, 80.0, 75.0, 55.0, 0.5, 0.25, 0.15
   22.044,   1.63, 1.6, 1.4, 80.0, 75.0, 65.0, 0.5, 0.3, 0.15
  179.035,   1.63, 1.6, 1.4, 80.0, 75.0, 65.0, 0.5, 0.25, 0.15
   60.787,   1.63, 1.6, 1.4, 80.0, 77.5, 55.0, 0.5, 0.3, 0.15
  151.425,   1.63, 1.6, 1.4, 80.0, 77.5, 55.0, 0.5, 0.25, 0.15
    9.099,   1.63, 1.6, 1.4, 80.0, 77.5, 65.0, 0.5, 0.3, 0.15
  143.051,   1.63, 1.6, 1.4, 80.0, 77.5, 65.0, 0.5, 0.25, 0.15
   32.800,   1.63, 1.6, 1.4, 80.0, 80.0, 55.0, 0.5, 0.3, 0.15
  119.935,   1.63, 1.6, 1.4, 80.0, 80.0, 55.0, 0.5, 0.25, 0.15
    3.795,   1.63, 1.6, 1.4, 80.0, 80.0, 65.0, 0.5, 0.3, 0.15
  110.717,   1.63, 1.6, 1.4, 80.0, 80.0, 65.0, 0.5, 0.25, 0.15
   54.350,   1.63, 1.6, 1.4, 82.0, 75.0, 55.0, 0.5, 0.3, 0.15
  154.277,   1.63, 1.6, 1.4, 82.0, 75.0, 55.0, 0.5, 0.25, 0.15
   11.887,   1.63, 1.6, 1.4, 82.0, 75.0, 65.0, 0.5, 0.3, 0.15
  149.885,   1.63, 1.6, 1.4, 82.0, 75.0, 65.0, 0.5, 0.25, 0.15
   41.229,   1.63, 1.6, 1.4, 82.0, 77.5, 55.0, 0.5, 0.3, 0.15
  119.770,   1.63, 1.6, 1.4, 82.0, 77.5, 55.0, 0.5, 0.25, 0.15
    4.105,   1.63, 1.6, 1.4, 82.0, 77.5, 65.0, 0.5, 0.3, 0.15
  116.931,   1.63, 1.6, 1.4, 82.0, 77.5, 65.0, 0.5, 0.25, 0.15
   32.068,   1.63, 1.6, 1.4, 82.0, 80.0, 55.0, 0.5, 0.3, 0.15
   90.537,   1.63, 1.6, 1.4, 82.0, 80.0, 55.0, 0.5, 0.25, 0.15
    2.639,   1.63, 1.6, 1.4, 82.0, 80.0, 65.0, 0.5, 0.3, 0.15
   85.903,   1.63, 1.6, 1.4, 82.0, 80.0, 65.0, 0.5, 0.25, 0.15
  122.356,   1.63, 1.6, 1.5, 78.0, 75.0, 55.0, 0.5, 0.3, 0.15
  323.630,   1.63, 1.6, 1.5, 78.0, 75.0, 55.0, 0.5, 0.25, 0.15
   81.345,   1.63, 1.6, 1.5, 78.0, 75.0, 65.0, 0.5, 0.3, 0.15
  279.969,   1.63, 1.6, 1.5, 78.0, 75.0, 65.0, 0.5, 0.25, 0.15
  101.647,   1.63, 1.6, 1.5, 78.0, 77.5, 55.0, 0.5, 0.3, 0.15
  299.232,   1.63, 1.6, 1.5, 78.0, 77.5, 55.0, 0.5, 0.25, 0.15
   62.537,   1.63, 1.6, 1.5, 78.0, 77.5, 65.0, 0.5, 0.3, 0.15
  265.557,   1.63, 1.6, 1.5, 78.0, 77.5, 65.0, 0.5, 0.25, 0.15
   81.874,   1.63, 1.6, 1.5, 78.0, 80.0, 55.0, 0.5, 0.3, 0.15
  270.798,   1.63, 1.6, 1.5, 78.0, 80.0, 55.0, 0.5, 0.25, 0.15
   50.855,   1.63, 1.6, 1.5, 78.0, 80.0, 65.0, 0.5, 0.3, 0.15
  243.048,   1.63, 1.6, 1.5, 78.0, 80.0, 65.0, 0.5, 0.25, 0.15
   88.939,   1.63, 1.6, 1.5, 80.0, 75.0, 55.0, 0.5, 0.3, 0.15
  289.692,   1.63, 1.6, 1.5, 80.0, 75.0, 55.0, 0.5, 0.25, 0.15
   46.454,   1.63, 1.6, 1.5, 80.0, 75.0, 65.0, 0.5, 0.3, 0.15
  238.152,   1.63, 1.6, 1.5, 80.0, 75.0, 65.0, 0.5, 0.25, 0.15
   67.791,   1.63, 1.6, 1.5, 80.0, 77.5, 55.0, 0.5, 0.3, 0.15
  260.558,   1.63, 1.6, 1.5, 80.0, 77.5, 55.0, 0.5, 0.25, 0.15
   37.871,   1.63, 1.6, 1.5, 80.0, 77.5, 65.0, 0.5, 0.3, 0.15
  215.638,   1.63, 1.6, 1.5, 80.0, 77.5, 65.0, 0.5, 0.25, 0.15
   50.860,   1.63, 1.6, 1.5, 80.0, 80.0, 55.0, 0.5, 0.3, 0.15
  229.151,   1.63, 1.6, 1.5, 80.0, 80.0, 55.0, 0.5, 0.25, 0.15
   31.087,   1.63, 1.6, 1.5, 80.0, 80.0, 65.0, 0.5, 0.3, 0.15
  196.819,   1.63, 1.6, 1.5, 80.0, 80.0, 65.0, 0.5, 0.25, 0.15
   60.147,   1.63, 1.6, 1.5, 82.0, 75.0, 55.0, 0.5, 0.3, 0.15
  251.414,   1.63, 1.6, 1.5, 82.0, 75.0, 55.0, 0.5, 0.25, 0.15
   32.188,   1.63, 1.6, 1.5, 82.0, 75.0, 65.0, 0.5, 0.3, 0.15
  201.622,   1.63, 1.6, 1.5, 82.0, 75.0, 65.0, 0.5, 0.25, 0.15
   41.389,   1.63, 1.6, 1.5, 82.0, 77.5, 55.0, 0.5, 0.3, 0.15
  220.806,   1.63, 1.6, 1.5, 82.0, 77.5, 55.0, 0.5, 0.25, 0.15
   25.541,   1.63, 1.6, 1.5, 82.0, 77.5, 65.0, 0.5, 0.3, 0.15
  171.909,   1.63, 1.6, 1.5, 82.0, 77.5, 65.0, 0.5, 0.25, 0.15
   30.227,   1.63, 1.6, 1.5, 82.0, 80.0, 55.0, 0.5, 0.3, 0.15
  186.575,   1.63, 1.6, 1.5, 82.0, 80.0, 55.0, 0.5, 0.25, 0.15
   19.411,   1.63, 1.6, 1.5, 82.0, 80.0, 65.0, 0.5, 0.3, 0.15
  147.292,   1.63, 1.6, 1.5, 82.0, 80.0, 65.0, 0.5, 0.25, 0.15
  165.324,   1.63, 1.6, 1.6, 78.0, 75.0, 55.0, 0.5, 0.3, 0.15
  392.883,   1.63, 1.6, 1.6, 78.0, 75.0, 55.0, 0.5, 0.25, 0.15
  130.914,   1.63, 1.6, 1.6, 78.0, 75.0, 65.0, 0.5, 0.3, 0.15
  348.974,   1.63, 1.6, 1.6, 78.0, 75.0, 65.0, 0.5, 0.25, 0.15
  155.487,   1.63, 1.6, 1.6, 78.0, 77.5, 55.0, 0.5, 0.3, 0.15
  374.167,   1.63, 1.6, 1.6, 78.0, 77.5, 55.0, 0.5, 0.25, 0.15
  110.835,   1.63, 1.6, 1.6, 78.0, 77.5, 65.0, 0.5, 0.3, 0.15
  337.094,   1.63, 1.6, 1.6, 78.0, 77.5, 65.0, 0.5, 0.25, 0.15
  147.591,   1.63, 1.6, 1.6, 78.0, 80.0, 55.0, 0.5, 0.3, 0.15
  359.299,   1.63, 1.6, 1.6, 78.0, 80.0, 55.0, 0.5, 0.25, 0.15
  103.060,   1.63, 1.6, 1.6, 78.0, 80.0, 65.0, 0.5, 0.3, 0.15
  313.918,   1.63, 1.6, 1.6, 78.0, 80.0, 65.0, 0.5, 0.25, 0.15
  133.113,   1.63, 1.6, 1.6, 80.0, 75.0, 55.0, 0.5, 0.3, 0.15
  348.152,   1.63, 1.6, 1.6, 80.0, 75.0, 55.0, 0.5, 0.25, 0.15
   92.062,   1.63, 1.6, 1.6, 80.0, 75.0, 65.0, 0.5, 0.3, 0.15
  302.280,   1.63, 1.6, 1.6, 80.0, 75.0, 65.0, 0.5, 0.25, 0.15
  120.092,   1.63, 1.6, 1.6, 80.0, 77.5, 55.0, 0.5, 0.3, 0.15
  330.425,   1.63, 1.6, 1.6, 80.0, 77.5, 55.0, 0.5, 0.25, 0.15
   84.965,   1.63, 1.6, 1.6, 80.0, 77.5, 65.0, 0.5, 0.3, 0.15
  287.903,   1.63, 1.6, 1.6, 80.0, 77.5, 65.0, 0.5, 0.25, 0.15
  106.406,   1.63, 1.6, 1.6, 80.0, 80.0, 55.0, 0.5, 0.3, 0.15
  311.035,   1.63, 1.6, 1.6, 80.0, 80.0, 55.0, 0.5, 0.25, 0.15
   77.979,   1.63, 1.6, 1.6, 80.0, 80.0, 65.0, 0.5, 0.3, 0.15
  261.950,   1.63, 1.6, 1.6, 80.0, 80.0, 65.0, 0.5, 0.25, 0.15
   97.337,   1.63, 1.6, 1.6, 82.0, 75.0, 55.0, 0.5, 0.3, 0.15
  308.752,   1.63, 1.6, 1.6, 82.0, 75.0, 55.0, 0.5, 0.25, 0.15
