Chi2_total=0.999743      values= [  1.63914368   1.57172936   1.39464534  81.12927193  79.6344487
  54.71182421   0.50406886   0.30169821   0.12213388]
[[  0.0908   0.       0.    ]
 [  0.       0.       0.    ]
 [-19.4718   0.       0.    ]]
g_diagonal=[[  0.      0.      0.   ]
 [  0.      0.      0.   ]
 [  0.      0.     19.472]]
roration_along_y=0.267141458827

Chi2=0.264
Energy(meV)    I_exp    Error_exp    I_calc   
  57.9      0.1669   0.0099   0.2203
  58.5      0.1196   0.0091   0.1739
  59.1      0.1097   0.0087   0.1417
  59.7      0.0961   0.0085   0.1192
  60.3      0.0948   0.0085   0.1038
  60.9      0.0868   0.0078   0.0939
  61.5      0.0992   0.0081   0.089 
  62.1      0.1039   0.0083   0.0896
  62.7      0.1024   0.0083   0.0969
  63.3      0.1264   0.0086   0.1115
  63.9      0.1262   0.0089   0.1281
  64.5      0.1256   0.0087   0.1314
  65.1      0.109    0.0082   0.1196
  65.7      0.0762   0.0073   0.1092
  66.3      0.0798   0.0067   0.106 
  66.9      0.083    0.0073   0.101 
  67.5      0.0802   0.0072   0.0864
  68.1      0.0672   0.0068   0.0696
  68.7      0.0703   0.0068   0.0577
  69.3      0.0606   0.0062   0.0515
  69.9      0.0592   0.0065   0.0502
  70.5      0.0673   0.0063   0.0543
  71.1      0.0658   0.0062   0.0644
  71.7      0.0473   0.0054   0.0782
  72.3      0.0512   0.006    0.0835
  72.9      0.0511   0.0056   0.0753
  73.5      0.0474   0.006    0.0671
  74.1      0.0404   0.0055   0.065 
  74.7      0.0464   0.0057   0.0612
  75.3      0.0348   0.0055   0.0516
  75.9      0.0393   0.0054   0.0404
  76.5      0.0447   0.0191   0.0307
  77.1      0.0229   0.0055   0.024 
  77.7      0.0243   0.006    0.0195
  78.3      0.0262   0.0055   0.0165
  78.9      0.0258   0.0054   0.0144
  79.5      0.0305   0.0067   0.0128
  80.1      0.0244   0.0059   0.0115
  80.7      0.0127   0.0057   0.0105
  81.3      0.0092   0.0044   0.0096
  81.9      0.0082   0.0056   0.0089
  82.5      0.0137   0.0048   0.0083
  83.1      0.0052   0.0048   0.0078
  83.7      0.006    0.005    0.0073
  84.3      0.0064   0.0053   0.0069
  84.9      0.0098   0.0046   0.0066
  85.5      0.003    0.0042   0.0062
  86.1      0.0056   0.0059   0.0059
  86.7      0.0106   0.0047   0.0056
  87.3      0.0161   0.0051   0.0054
  87.9      0.0673   0.0473   0.0052
  88.5      0.0079   0.0073   0.0049
  89.1      0.0051   0.0075   0.0047
  89.7      0.0087   0.0077   0.0046
  90.3      0.0126   0.0086   0.0044
  90.9      0.0032   0.007    0.0042
  91.5      0.0009   0.0089   0.0041
  92.1      0.0112   0.0105   0.0039
  92.7      0.0303   0.0261   0.0038

Chi2=0.198
Energy(meV)    I_exp    Error_exp    I_calc   
 24.9      0.1198   0.0169   0.0741
  25.5      0.0958   0.016    0.0657
  26.1      0.0707   0.0144   0.0599
  26.7      0.0648   0.0155   0.0562
  27.3      0.0922   0.0155   0.0543
  27.9      0.0632   0.0147   0.054 
  28.5      0.0593   0.0158   0.0554
  29.1      0.0796   0.0151   0.0588
  29.7      0.069    0.015    0.0646
  30.3      0.0963   0.0155   0.0735
  30.9      0.1114   0.0161   0.0857
  31.5      0.1113   0.015    0.1005
  32.1      0.1261   0.0163   0.1141
  32.7      0.1332   0.0177   0.1215
  33.3      0.1275   0.0167   0.1213
  33.9      0.1311   0.0175   0.1166
  34.5      0.1116   0.0163   0.1105
  35.1      0.1214   0.0163   0.1053
  35.7      0.133    0.0166   0.1025
  36.3      0.1096   0.0164   0.1014
  36.9      0.1166   0.0171   0.0988
  37.5      0.1112   0.0165   0.0932
  38.1      0.1261   0.0158   0.0864
  38.7      0.1196   0.0148   0.0806
  39.3      0.0983   0.0147   0.0772
  39.9      0.0859   0.0142   0.0769
  40.5      0.0836   0.0137   0.08  
  41.1      0.0946   0.0135   0.0865
  41.7      0.0935   0.0138   0.0959
  42.3      0.1138   0.0144   0.1073
  42.9      0.102    0.0138   0.1196
  43.5      0.1182   0.0146   0.1312
  44.1      0.13     0.0151   0.1402
  44.7      0.1263   0.0139   0.1474
  45.3      0.1183   0.0136   0.1546
  45.9      0.1464   0.0144   0.1605
  46.5      0.1497   0.0149   0.1632
  47.1      0.1473   0.0148   0.1654
  47.7      0.1728   0.0154   0.1723
  48.3      0.2175   0.0163   0.1879
  48.9      0.2553   0.0179   0.2154
  49.5      0.291    0.0186   0.2557
  50.1      0.3917   0.0201   0.3077
  50.7      0.4758   0.0211   0.3753
  51.3      0.4643   0.0212   0.4729
  51.9      0.5118   0.0224   0.6146
  52.5      0.5958   0.0235   0.7931
  53.1      0.6998   0.0256   0.9523
  53.7      0.9198   0.028    1.0301
  54.3      1.       0.0292   1.039 
  54.9      0.9842   0.0285   0.9758
  55.5      0.7997   0.0259   0.8221
  56.1      0.5996   0.0226   0.6349
  56.7      0.4181   0.0197   0.473 
  57.3      0.3058   0.0174   0.3547
  57.9      0.2355   0.0155   0.2741
  58.5      0.1954   0.0136   0.2192
  59.1      0.1678   0.0132   0.1799
  59.7      0.1711   0.0128   0.1498
  60.3      0.1322   0.0124   0.1273
  60.9      0.1127   0.0116   0.1117
  61.5      0.1136   0.0116   0.1023
  62.1      0.1225   0.0112   0.099 
  62.7      0.1316   0.0118   0.1024
  63.3      0.1482   0.0125   0.1128
  63.9      0.1551   0.0119   0.1254
  64.5      0.1321   0.0108   0.1267
  65.1      0.1159   0.0108   0.1155
  65.7      0.0936   0.01     0.1057
  66.3      0.0894   0.0097   0.1023
  66.9      0.0931   0.0091   0.0971
  67.5      0.1004   0.0092   0.0837
  68.1      0.0796   0.0089   0.0688
  68.7      0.0694   0.0087   0.0583
  69.3      0.0605   0.0081   0.053 
  69.9      0.0685   0.0082   0.0523
  70.5      0.0741   0.008    0.0569
  71.1      0.0597   0.0078   0.0675
  71.7      0.0585   0.0077   0.0817
  72.3      0.055    0.0071   0.0872
  72.9      0.0507   0.0077   0.0786
  73.5      0.052    0.0069   0.0701
  74.1      0.0503   0.007    0.0678
  74.7      0.0377   0.007    0.0634
  75.3      0.0496   0.0075   0.0533
  75.9      0.0388   0.0075   0.0419
  76.5      0.033    0.0074   0.0322
  77.1      0.0321   0.0075   0.0256
  77.7      0.0338   0.0071   0.0212
  78.3      0.034    0.0061   0.0181
  78.9      0.0257   0.0062   0.0159
  79.5      0.019    0.0062   0.0143
  80.1      0.0234   0.0063   0.013 
  80.7      0.015    0.007    0.0119
  81.3      0.0206   0.0069   0.0111
  81.9      0.0127   0.0052   0.0103
  82.5      0.0135   0.0064   0.0097
  83.1      0.012    0.0059   0.0091
  83.7      0.0069   0.0056   0.0086
  84.3      0.0179   0.0075   0.0081
  84.9      0.0235   0.008    0.0077
  85.5      0.0059   0.0054   0.0074
  86.1      0.0067   0.0063   0.007 
  86.7      0.005    0.0055   0.0067
  87.3      0.0184   0.0072   0.0065
  87.9      0.0114   0.0069   0.0062
  88.5      0.0043   0.0066   0.006 
  89.1      0.014    0.0081   0.0057
  89.7      0.0191   0.0097   0.0055
  90.3      0.0091   0.0078   0.0053
  90.9      0.0181   0.0109   0.0051
  91.5      0.0169   0.0126   0.005 
  92.1      0.0108   0.0123   0.0048
  92.7      0.0769   0.0695   0.0046

Chi2=0.089
Temperautre(K)    1/Chi_exp(mol/emu)    1/Chi_clac(mol/emu)   
   2.        0.2151    0.197 
    7.        0.5625    0.595 
   12.        0.9606    1.0062
   17.        1.3707    1.4156
   22.        1.7822    1.822 
   27.        2.1924    2.2251
   32.        2.6106    2.6249
   37.        3.0205    3.0216
   42.        3.4283    3.4153
   47.        3.8344    3.8062
   52.        4.2384    4.1945
   57.        4.6408    4.5804
   62.        5.0422    4.9639
   67.        5.4431    5.3452
   72.        5.8426    5.7245
   77.        6.2406    6.1019
   82.        6.6354    6.4774
   87.        7.0304    6.8511
   92.        7.427     7.2232
   97.        7.8181    7.5936
  102.        8.2081    7.9625
  107.        8.5991    8.3299
  112.        8.9876    8.6959
  117.        9.3763    9.0606
  122.        9.7615    9.4241
  127.       10.1421    9.7863
  132.       10.5221   10.1474
  137.       10.9024   10.5074
  142.       11.2816   10.8665
  147.       11.6617   11.2246
  152.       12.0412   11.5819
  157.       12.4212   11.9383
  162.       12.7966   12.294 
  167.       13.1683   12.6491
  172.       13.547    13.0035
  177.       13.9248   13.3573
  182.       14.2972   13.7106
  187.       14.6735   14.0634
  192.       15.048    14.4157
  197.       15.4226   14.7677
  202.       15.7926   15.1193
  207.       16.1587   15.4706
  212.       16.5335   15.8216
  217.       16.9124   16.1724
  222.       17.2885   16.5229
  227.       17.6622   16.8733
  232.       18.0372   17.2234
  237.       18.4131   17.5734
  242.       18.7736   17.9233
  247.       19.1278   18.2731
  252.       19.4989   18.6228
  257.       19.8715   18.9724
  262.       20.2444   19.322 
  267.       20.6197   19.6715
  272.       20.9977   20.021 
  277.       21.3763   20.3704
  282.       21.7346   20.7199
  287.       22.084    21.0693
  292.       22.459    21.4188
  297.       22.8283   21.7682
  302.       23.1899   22.1177
  307.       23.5576   22.4672
  312.       23.9284   22.8167
  317.       24.3005   23.1663
  322.       24.6543   23.5159
  327.       24.9935   23.8656
  332.       25.3568   24.2153
  337.       25.7237   24.5651
  342.       26.0913   24.9149
  347.       26.4629   25.2648
  352.       26.8299   25.6147
  357.       27.2008   25.9647
  362.       27.5725   26.3147
  367.       27.9402   26.6649
  372.       28.3129   27.015 
  377.       28.6854   27.3653
  382.       29.0639   27.7156
  387.       29.4482   28.0659
  392.       29.831    28.4164
  397.       30.2008   28.7669


1.561 1.000 0.089 Ho3+ 1.639 1.572 1.395 81.129 79.634 54.712 0.504 0.302 0.122 Eigen-energy    0.00 0.15 16.45 16.89 20.23 20.86 32.44 32.82 53.27 54.87 64.28 66.46 66.92 72.02 72.32 74.55 75.53 

|<n/J/m>|2   0.000   0.150  16.450  16.891  20.227  20.861  32.442  32.824  53.265  54.868  64.277  66.458  66.921  72.017  72.323  74.553  75.529
  0.000      0.000  60.666   1.054   0.816   1.160   0.231   0.524   0.014   3.250   2.945   0.633   0.049   0.334   0.077   0.105   0.092   0.051
  0.150     60.666   0.000   1.206   0.200   0.255   1.326   0.120   0.238   3.764   3.484   0.093   0.042   0.044   0.054   0.309   0.178   0.024
 16.450      1.054   1.206   0.000  41.926   0.092  18.104   0.153   0.002   2.943   0.198   0.009   0.793   0.254   0.340   4.254   0.026   0.647
 16.891      0.816   0.200  41.926   0.000  19.754   0.072   0.002   0.132   0.671   0.449   0.686   0.071   2.997   3.082   0.671   0.143   0.328
 20.227      1.160   0.255   0.092  19.754   0.000  40.425   0.434   0.153   0.021   0.924   3.771   3.645   0.001   0.844   0.037   0.237   0.248
 20.861      0.231   1.326  18.104   0.072  40.425   0.000   0.339   0.141   1.017   2.827   2.025   3.785   0.109   0.002   0.777   0.747   0.073
 32.442      0.524   0.120   0.153   0.002   0.434   0.339   0.000  60.962   1.561   0.078   0.006   0.175   1.403   0.546   0.224   2.307   3.167
 32.824      0.014   0.238   0.002   0.132   0.153   0.141  60.962   0.000   0.447   1.396   0.219   1.255   0.183   0.180   0.031   4.260   2.386
 53.265      3.250   3.764   2.943   0.671   0.021   1.017   1.561   0.447   0.000  32.178  12.742   1.098   7.831   1.243   0.102   2.501   0.632
 54.868      2.945   3.484   0.198   0.449   0.924   2.827   0.078   1.396  32.178   0.000   8.354   2.225   6.104   3.461   4.766   2.610   0.001
 64.277      0.633   0.093   0.009   0.686   3.771   2.025   0.006   0.219  12.742   8.354   0.000  12.320   8.315   9.783   3.803   0.210   9.032
 66.458      0.049   0.042   0.793   0.071   3.645   3.785   0.175   1.255   1.098   2.225  12.320   0.000  24.331   8.347   5.168   5.937   2.759
 66.921      0.334   0.044   0.254   2.997   0.001   0.109   1.403   0.183   7.831   6.104   8.315  24.331   0.000   2.204   9.003   4.381   4.507
 72.017      0.077   0.054   0.340   3.082   0.844   0.002   0.546   0.180   1.243   3.461   9.783   8.347   2.204   0.000  35.258   3.246   3.333
 72.323      0.105   0.309   4.254   0.671   0.037   0.777   0.224   0.031   0.102   4.766   3.803   5.168   9.003  35.258   0.000   3.903   3.591
 74.553      0.092   0.178   0.026   0.143   0.237   0.747   2.307   4.260   2.501   2.610   0.210   5.937   4.381   3.246   3.903   0.000  41.221
 75.529      0.051   0.024   0.647   0.328   0.248   0.073   3.167   2.386   0.632   0.001   9.032   2.759   4.507   3.333   3.591  41.221   0.000


******************************************************
**  output file generated by SIMPRE version 1.1  **
******************************************************

 ____________________________________________________

