   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
    67.720    1.7   1.55  1.6  74.   78.   60.    0.5   0.35  0.25
    68.001    1.7   1.65  1.5  82.   74.   60.    0.5   0.35  0.25
    68.136    1.8   1.55  1.6  78.   74.   60.    0.5   0.35  0.3 
    68.310    1.7   1.6   1.55 74.   82.   60.    0.5   0.3   0.3 
    68.314    1.75  1.6   1.5  78.   74.   60.    0.5   0.3   0.25
    68.586    1.75  1.55  1.6  74.   82.   60.    0.5   0.35  0.25
    68.683    1.8   1.6   1.55 82.   74.   60.    0.5   0.35  0.2 
    69.461    1.7   1.55  1.6  74.   82.   60.    0.5   0.35  0.25
    69.596    1.8   1.55  1.5  74.   78.   60.    0.5   0.35  0.3 
    69.648    1.75  1.55  1.6  82.   78.   60.    0.5   0.35  0.25
    69.705    1.7   1.55  1.5  78.   74.   60.    0.5   0.35  0.25
    69.795    1.8   1.55  1.55 78.   82.   60.    0.5   0.35  0.2 
    69.799    1.7   1.55  1.6  74.   74.   60.    0.5   0.35  0.25
    69.940    1.8   1.55  1.55 74.   78.   60.    0.5   0.35  0.2 
    70.243    1.7   1.6   1.55 74.   74.   60.    0.5   0.35  0.3 
    70.258    1.7   1.6   1.55 82.   74.   60.    0.5   0.35  0.3 
    70.329    1.75  1.6   1.5  74.   78.   60.    0.5   0.3   0.25
    70.396    1.75  1.65  1.5  78.   74.   60.    0.5   0.35  0.3 
    70.437    1.8   1.55  1.5  82.   74.   60.    0.5   0.35  0.3 
    70.450    1.75  1.55  1.55 82.   82.   60.    0.5   0.35  0.2 
    70.459    1.8   1.55  1.55 74.   82.   60.    0.5   0.35  0.2 
    70.693    1.7   1.55  1.5  78.   82.   60.    0.5   0.3   0.25
    70.708    1.75  1.55  1.55 78.   82.   60.    0.5   0.35  0.2 
    70.815    1.8   1.55  1.6  74.   82.   60.    0.5   0.35  0.25
    71.076    1.7   1.55  1.55 78.   74.   60.    0.5   0.35  0.3 
    71.139    1.75  1.55  1.6  78.   78.   60.    0.5   0.35  0.25
    71.338    1.75  1.55  1.55 74.   78.   60.    0.5   0.35  0.2 
    71.535    1.7  1.6  1.5 82.  74.  60.   0.5  0.3  0.2
    71.549    1.75  1.55  1.5  74.   78.   60.    0.5   0.35  0.25
    71.567    1.7   1.55  1.55 78.   78.   60.    0.5   0.3   0.2 
    71.815    1.8   1.6   1.55 74.   78.   60.    0.5   0.35  0.25
    71.903    1.8   1.55  1.6  74.   78.   60.    0.5   0.35  0.25
    72.108    1.75  1.55  1.55 74.   82.   60.    0.5   0.35  0.2 
    72.569    1.8   1.6   1.55 74.   74.   60.    0.5   0.35  0.25
    73.072    1.7   1.6   1.55 78.   74.   60.    0.5   0.35  0.2 
    73.463    1.75  1.6   1.5  74.   82.   60.    0.5   0.3   0.25
    73.806    1.75  1.55  1.55 74.   82.   60.    0.5   0.3   0.2 
    73.855    1.7   1.6   1.55 78.   74.   60.    0.5   0.35  0.3 
    74.002    1.8   1.55  1.6  74.   74.   60.    0.5   0.3   0.3 
    74.156    1.8   1.55  1.5  74.   82.   60.    0.5   0.35  0.3 
    74.264    1.75  1.6   1.5  82.   74.   60.    0.5   0.3   0.25
    74.471    1.75  1.55  1.5  78.   74.   60.    0.5   0.35  0.3 
    74.512    1.7   1.55  1.6  78.   78.   60.    0.5   0.35  0.3 
    74.599    1.75  1.55  1.55 74.   74.   60.    0.5   0.35  0.3 
    74.872    1.75  1.6   1.55 74.   78.   60.    0.5   0.35  0.3 
    74.958    1.7   1.6   1.55 74.   74.   60.    0.5   0.3   0.3 
    75.022    1.8   1.55  1.6  74.   78.   60.    0.5   0.3   0.3 
    75.080    1.8   1.65  1.5  74.   82.   60.    0.5   0.35  0.3 
    75.094    1.8   1.55  1.55 82.   82.   60.    0.5   0.35  0.2 
    75.286    1.7   1.55  1.5  74.   74.   60.    0.5   0.35  0.2 
    75.302    1.75  1.55  1.6  82.   74.   60.    0.5   0.3   0.25
    75.356    1.7   1.55  1.55 74.   82.   60.    0.5   0.35  0.2 
    75.368    1.7   1.55  1.5  78.   82.   60.    0.5   0.35  0.25
    75.461    1.7   1.55  1.55 82.   82.   60.    0.5   0.35  0.2 
    75.502    1.8   1.55  1.55 74.   78.   60.    0.5   0.3   0.2 
    75.618    1.7   1.55  1.6  82.   74.   60.    0.5   0.3   0.3 
    75.756    1.75  1.6   1.55 82.   74.   60.    0.5   0.35  0.3 
    75.904    1.8   1.55  1.55 74.   74.   60.    0.5   0.35  0.2 
    75.946    1.8   1.65  1.5  74.   74.   60.    0.5   0.35  0.3 
    76.008    1.8   1.6   1.55 74.   82.   60.    0.5   0.35  0.3 
    76.176    1.75  1.6   1.5  74.   74.   60.    0.5   0.3   0.2 
    76.214    1.75  1.55  1.5  82.   82.   60.    0.5   0.3   0.2 
    76.725    1.7   1.55  1.5  82.   82.   60.    0.5   0.3   0.2 
    76.738    1.7   1.6   1.5  82.   78.   60.    0.5   0.35  0.3 
    76.747    1.7   1.6   1.55 78.   78.   60.    0.5   0.35  0.25
    76.791    1.75  1.6   1.55 74.   74.   60.    0.5   0.35  0.3 
    77.118    1.7   1.55  1.5  82.   82.   60.    0.5   0.35  0.25
    77.235    1.7   1.55  1.55 78.   78.   60.    0.5   0.3   0.3 
    77.235    1.8   1.55  1.55 82.   74.   60.    0.5   0.3   0.3 
    77.288    1.8   1.55  1.55 74.   82.   60.    0.5   0.3   0.2 
    77.305    1.75  1.55  1.5  82.   82.   60.    0.5   0.35  0.25
    77.785    1.7   1.6   1.55 74.   78.   60.    0.5   0.3   0.3 
    77.879    1.8   1.65  1.5  74.   78.   60.    0.5   0.35  0.3 
    78.118    1.7   1.55  1.55 74.   82.   60.    0.5   0.35  0.3 
    78.242    1.7   1.65  1.5  78.   78.   60.    0.5   0.35  0.3 
    78.336    1.8   1.55  1.5  82.   82.   60.    0.5   0.3   0.2 
    78.563    1.75  1.55  1.55 74.   74.   60.    0.5   0.35  0.2 
    78.901    1.7   1.55  1.55 74.   78.   60.    0.5   0.35  0.2 
    78.917    1.75  1.55  1.55 78.   78.   60.    0.5   0.3   0.25
    79.018    1.75  1.55  1.55 78.   82.   60.    0.5   0.35  0.25
    79.184    1.7   1.55  1.55 78.   82.   60.    0.5   0.35  0.2 
    79.566    1.7   1.55  1.5  74.   74.   60.    0.5   0.3   0.3 
    79.726    1.75  1.6   1.5  82.   74.   60.    0.5   0.3   0.3 
    80.024    1.7   1.55  1.5  78.   82.   60.    0.5   0.3   0.3 
    80.206    1.75  1.55  1.6  74.   78.   60.    0.5   0.3   0.25
    80.610    1.8  1.6  1.5 78.  74.  60.   0.5  0.3  0.3
    81.124    1.7   1.6   1.5  78.   82.   60.    0.5   0.35  0.3 
    81.161    1.7  1.6  1.5 74.  82.  60.   0.5  0.3  0.2
    81.547    1.75  1.6   1.55 78.   74.   60.    0.5   0.35  0.3 
    81.672    1.75  1.6   1.55 78.   74.   60.    0.5   0.35  0.2 
    81.780    1.7   1.65  1.5  78.   74.   60.    0.5   0.35  0.2 
    82.233    1.75  1.65  1.5  74.   74.   60.    0.5   0.35  0.25
    82.272    1.8   1.6   1.5  74.   74.   60.    0.5   0.3   0.25
    82.500    1.8   1.55  1.5  74.   74.   60.    0.5   0.35  0.3 
    83.011    1.75  1.55  1.55 78.   78.   60.    0.5   0.3   0.2 
    83.150    1.7   1.65  1.5  74.   74.   60.    0.5   0.35  0.2 
    83.304    1.7   1.55  1.5  74.   82.   60.    0.5   0.35  0.25
    83.355    1.7   1.55  1.55 82.   78.   60.    0.5   0.3   0.2 
    83.561    1.75  1.55  1.5  74.   82.   60.    0.5   0.35  0.3 
    83.642    1.75  1.55  1.6  78.   74.   60.    0.5   0.3   0.25
    83.746    1.75  1.65  1.5  74.   82.   60.    0.5   0.35  0.25
    84.307    1.75  1.55  1.6  78.   74.   60.    0.5   0.35  0.2 
    84.439    1.75  1.65  1.5  74.   74.   60.    0.5   0.3   0.3 
    84.553    1.75  1.55  1.6  78.   74.   60.    0.5   0.3   0.3 
    84.721    1.75  1.55  1.6  74.   82.   60.    0.5   0.3   0.25
    84.760    1.7   1.55  1.5  82.   74.   60.    0.5   0.35  0.3 
    85.354    1.75  1.55  1.55 78.   78.   60.    0.5   0.35  0.3 
    85.630    1.7   1.65  1.5  74.   78.   60.    0.5   0.35  0.2 
    85.895    1.7   1.55  1.6  82.   78.   60.    0.5   0.35  0.2 
    85.917    1.7   1.6   1.6  82.   74.   60.    0.5   0.35  0.25
    86.041    1.75  1.55  1.5  78.   78.   60.    0.5   0.35  0.3 
    86.210    1.7   1.65  1.5  74.   74.   60.    0.5   0.3   0.25
    86.290    1.7   1.55  1.55 78.   78.   60.    0.5   0.35  0.3 
    86.309    1.75  1.6   1.5  78.   74.   60.    0.5   0.3   0.2 
    86.351    1.75  1.65  1.5  82.   74.   60.    0.5   0.35  0.3 
    86.358    1.8   1.55  1.6  78.   78.   60.    0.5   0.35  0.25
    86.388    1.7   1.55  1.6  78.   74.   60.    0.5   0.35  0.2 
    86.631    1.8   1.6   1.55 78.   74.   60.    0.5   0.35  0.2 
    86.736    1.7   1.65  1.5  82.   74.   60.    0.5   0.35  0.2 
    87.039    1.75  1.65  1.5  74.   78.   60.    0.5   0.35  0.25
    88.308    1.7   1.65  1.5  78.   74.   60.    0.5   0.3   0.3 
    88.459    1.8   1.55  1.6  74.   74.   60.    0.5   0.3   0.25
    88.672    1.7   1.55  1.55 82.   78.   60.    0.5   0.3   0.25
    89.008    1.8   1.55  1.5  82.   78.   60.    0.5   0.3   0.25
    89.104    1.7   1.55  1.55 82.   78.   60.    0.5   0.35  0.3 
    89.220    1.8   1.6   1.55 74.   78.   60.    0.5   0.35  0.3 
    89.389    1.7   1.55  1.6  82.   74.   60.    0.5   0.3   0.2 
    89.531    1.75  1.65  1.5  82.   74.   60.    0.5   0.35  0.25
    89.698    1.7   1.6   1.5  78.   78.   60.    0.5   0.3   0.25
    89.754    1.75  1.55  1.55 82.   78.   60.    0.5   0.3   0.2 
    89.821    1.75  1.55  1.5  74.   78.   60.    0.5   0.35  0.3 
    89.974    1.8   1.55  1.6  78.   74.   60.    0.5   0.35  0.2 
    90.312    1.8   1.55  1.55 78.   78.   60.    0.5   0.3   0.2 
    90.343    1.75  1.65  1.5  78.   74.   60.    0.5   0.35  0.25
    90.579    1.7   1.55  1.55 74.   74.   60.    0.5   0.35  0.2 
    90.619    1.7   1.55  1.55 74.   78.   60.    0.5   0.35  0.3 
    90.787    1.75  1.6   1.5  74.   78.   60.    0.5   0.3   0.2 
    91.378    1.75  1.6   1.55 78.   78.   60.    0.5   0.35  0.25
    91.482    1.8   1.55  1.55 82.   78.   60.    0.5   0.3   0.2 
    91.532    1.8   1.55  1.6  82.   74.   60.    0.5   0.3   0.25
    91.668    1.8   1.6   1.5  78.   78.   60.    0.5   0.35  0.3 
    91.763    1.8   1.6   1.5  82.   74.   60.    0.5   0.3   0.25
    91.983    1.75  1.55  1.6  82.   78.   60.    0.5   0.35  0.2 
    92.155    1.75  1.6   1.5  82.   78.   60.    0.5   0.35  0.3 
    92.180    1.8   1.6   1.5  74.   82.   60.    0.5   0.3   0.25
    92.231    1.75  1.6   1.5  82.   74.   60.    0.5   0.3   0.2 
    92.449    1.75  1.55  1.5  74.   74.   60.    0.5   0.35  0.25
    92.557    1.8   1.55  1.6  82.   78.   60.    0.5   0.35  0.25
    92.813    1.7   1.55  1.5  82.   78.   60.    0.5   0.35  0.3 
    93.195    1.8   1.55  1.55 78.   82.   60.    0.5   0.35  0.25
    93.219    1.7   1.55  1.55 82.   82.   60.    0.5   0.35  0.25
    93.219    1.75  1.65  1.5  74.   82.   60.    0.5   0.3   0.3 
    93.283    1.75  1.65  1.5  74.   78.   60.    0.5   0.3   0.3 
    93.499    1.8   1.6   1.55 74.   74.   60.    0.5   0.35  0.3 
    93.569    1.8   1.65  1.5  78.   74.   60.    0.5   0.35  0.3 
    93.723    1.8   1.55  1.6  82.   78.   60.    0.5   0.35  0.2 
    94.223    1.7   1.6   1.55 74.   74.   60.    0.5   0.35  0.2 
    94.231    1.8   1.6   1.5  78.   74.   60.    0.5   0.3   0.25
    94.556    1.7   1.6   1.55 74.   74.   60.    0.5   0.3   0.25
    95.088    1.8   1.6   1.55 82.   74.   60.    0.5   0.35  0.3 
    95.162    1.7   1.55  1.5  74.   78.   60.    0.5   0.35  0.25
    95.383    1.7   1.65  1.5  74.   82.   60.    0.5   0.35  0.2 
    95.519    1.7   1.6   1.55 82.   78.   60.    0.5   0.35  0.25
    95.532    1.75  1.55  1.5  78.   82.   60.    0.5   0.3   0.25
    96.411    1.7   1.6   1.55 78.   74.   60.    0.5   0.3   0.3 
    96.654    1.75  1.6   1.5  82.   82.   60.    0.5   0.35  0.25
    96.775    1.8   1.6   1.5  74.   78.   60.    0.5   0.3   0.25
    96.921    1.8   1.55  1.5  82.   82.   60.    0.5   0.35  0.25
    97.037    1.8   1.55  1.6  74.   82.   60.    0.5   0.3   0.25
    97.097    1.7   1.6   1.6  82.   74.   60.    0.5   0.35  0.3 
    97.136    1.7   1.55  1.6  82.   78.   60.    0.5   0.35  0.3 
    97.206    1.7   1.6   1.5  82.   82.   60.    0.5   0.35  0.25
    97.304    1.8   1.6   1.55 78.   78.   60.    0.5   0.35  0.25
    97.986    1.8   1.65  1.5  74.   82.   60.    0.5   0.35  0.25
    98.246    1.7   1.65  1.5  74.   78.   60.    0.5   0.3   0.25
    98.262    1.8   1.55  1.6  74.   78.   60.    0.5   0.3   0.25
    98.448    1.75  1.55  1.6  82.   74.   60.    0.5   0.3   0.3 
    98.575    1.7   1.6   1.55 74.   78.   60.    0.5   0.35  0.2 
    99.128    1.8   1.6   1.55 78.   74.   60.    0.5   0.35  0.3 
    99.197    1.7   1.6   1.6  74.   74.   60.    0.5   0.35  0.3 
    99.649    1.7  1.6  1.5 78.  82.  60.   0.5  0.3  0.3
   100.171    1.7   1.6   1.6  74.   82.   60.    0.5   0.35  0.3 
   101.077    1.75  1.55  1.6  82.   74.   60.    0.5   0.3   0.2 
   101.278    1.7   1.65  1.5  78.   78.   60.    0.5   0.35  0.25
   101.615    1.75  1.55  1.6  78.   78.   60.    0.5   0.35  0.3 
   101.800    1.75  1.6   1.55 74.   74.   60.    0.5   0.35  0.2 
   101.959    1.7  1.6  1.5 78.  78.  60.   0.5  0.3  0.2
   102.310    1.75  1.55  1.5  82.   78.   60.    0.5   0.35  0.3 
   102.872    1.75  1.6   1.55 74.   82.   60.    0.5   0.3   0.3 
   102.970    1.75  1.6   1.55 82.   78.   60.    0.5   0.35  0.25
   103.371    1.7   1.55  1.55 78.   82.   60.    0.5   0.3   0.3 
   103.408    1.7   1.55  1.5  78.   78.   60.    0.5   0.35  0.3 
   103.498    1.8   1.55  1.6  78.   74.   60.    0.5   0.3   0.25
   104.287    1.7   1.55  1.6  78.   74.   60.    0.5   0.3   0.2 
   104.358    1.75  1.6   1.5  74.   82.   60.    0.5   0.3   0.2 
   104.677    1.7   1.6   1.55 74.   82.   60.    0.5   0.35  0.2 
   104.918    1.7   1.65  1.5  74.   82.   60.    0.5   0.3   0.25
   105.093    1.7   1.6   1.55 82.   78.   60.    0.5   0.35  0.2 
   105.117    1.7   1.65  1.5  78.   82.   60.    0.5   0.35  0.3 
   105.176    1.8  1.6  1.5 74.  74.  60.   0.5  0.3  0.2
   105.380    1.75  1.65  1.5  74.   74.   60.    0.5   0.35  0.2 
   105.617    1.8   1.65  1.5  82.   74.   60.    0.5   0.35  0.25
   105.685    1.7   1.55  1.6  74.   74.   60.    0.5   0.3   0.2 
   105.874    1.7   1.55  1.6  78.   82.   60.    0.5   0.35  0.25
   105.914    1.75  1.6   1.55 74.   74.   60.    0.5   0.3   0.3 
   106.087    1.8   1.65  1.5  74.   78.   60.    0.5   0.35  0.25
   106.141    1.75  1.6   1.55 74.   78.   60.    0.5   0.35  0.2 
   106.659    1.7   1.6   1.6  74.   78.   60.    0.5   0.35  0.3 
   106.816    1.7   1.6   1.6  78.   74.   60.    0.5   0.35  0.25
   106.985    1.8  1.6  1.5 82.  74.  60.   0.5  0.3  0.3
   107.214    1.7   1.65  1.5  78.   74.   60.    0.5   0.3   0.25
   107.321    1.8   1.65  1.5  82.   74.   60.    0.5   0.35  0.3 
   107.446    1.8   1.65  1.5  74.   74.   60.    0.5   0.35  0.25
   107.621    1.7   1.55  1.55 78.   82.   60.    0.5   0.3   0.25
   107.766    1.7   1.55  1.6  78.   78.   60.    0.5   0.3   0.3 
   107.773    1.7   1.65  1.5  78.   78.   60.    0.5   0.35  0.2 
   107.787    1.7   1.55  1.55 74.   74.   60.    0.5   0.35  0.3 
   108.049    1.8   1.6   1.55 74.   82.   60.    0.5   0.35  0.2 
   108.070    1.8   1.6   1.55 82.   78.   60.    0.5   0.35  0.2 
   108.186    1.75  1.65  1.5  78.   74.   60.    0.5   0.35  0.2 
   108.459    1.8   1.55  1.5  78.   78.   60.    0.5   0.35  0.3 
   108.618    1.7   1.6   1.55 74.   78.   60.    0.5   0.3   0.25
   108.823    1.8   1.55  1.5  78.   78.   60.    0.5   0.3   0.3 
   108.882    1.75  1.65  1.5  82.   74.   60.    0.5   0.35  0.2 
   109.301    1.8   1.6   1.55 74.   74.   60.    0.5   0.35  0.2 
   109.502    1.8   1.6   1.55 74.   78.   60.    0.5   0.35  0.2 
   110.239    1.75  1.65  1.5  74.   78.   60.    0.5   0.35  0.2 
   110.255    1.8   1.55  1.6  82.   74.   60.    0.5   0.3   0.2 
   110.697    1.75  1.55  1.55 78.   78.   60.    0.5   0.3   0.3 
   110.967    1.8   1.6   1.5  82.   82.   60.    0.5   0.35  0.25
   110.971    1.8  1.6  1.5 82.  74.  60.   0.5  0.3  0.2
   110.997    1.7   1.6   1.6  78.   74.   60.    0.5   0.35  0.3 
   111.082    1.8  1.6  1.5 78.  74.  60.   0.5  0.3  0.2
   111.228    1.7   1.55  1.5  78.   74.   60.    0.5   0.35  0.3 
   111.250    1.7   1.55  1.6  78.   82.   60.    0.5   0.35  0.3 
   111.340    1.75  1.6   1.55 82.   78.   60.    0.5   0.35  0.2 
   111.850    1.75  1.6   1.55 74.   82.   60.    0.5   0.35  0.2 
   112.026    1.7   1.6   1.55 78.   78.   60.    0.5   0.35  0.2 
   112.273    1.75  1.6   1.55 74.   78.   60.    0.5   0.3   0.3 
   112.343    1.8   1.55  1.55 78.   78.   60.    0.5   0.3   0.25
   112.867    1.75  1.65  1.5  78.   78.   60.    0.5   0.35  0.3 
   112.873    1.8   1.65  1.5  78.   74.   60.    0.5   0.35  0.25
   113.360    1.75  1.55  1.6  78.   78.   60.    0.5   0.35  0.2 
   113.762    1.75  1.55  1.6  78.   82.   60.    0.5   0.35  0.25
   114.129    1.75  1.6   1.6  82.   74.   60.    0.5   0.35  0.25
   115.410    1.7   1.65  1.5  82.   74.   60.    0.5   0.3   0.3 
   115.671    1.7   1.55  1.6  78.   78.   60.    0.5   0.35  0.2 
   115.724    1.7   1.6   1.55 74.   82.   60.    0.5   0.3   0.25
   116.156    1.8   1.6   1.55 78.   78.   60.    0.5   0.35  0.2 
   116.376    1.75  1.65  1.5  74.   82.   60.    0.5   0.35  0.2 
   116.645    1.75  1.55  1.55 82.   78.   60.    0.5   0.3   0.25
   116.672    1.7   1.6   1.55 78.   74.   60.    0.5   0.3   0.25
   116.754    1.75  1.55  1.55 82.   82.   60.    0.5   0.35  0.25
   116.764    1.75  1.6   1.5  78.   78.   60.    0.5   0.3   0.3 
   117.258    1.8   1.55  1.6  78.   78.   60.    0.5   0.35  0.2 
   117.667    1.7   1.55  1.5  74.   82.   60.    0.5   0.35  0.3 
   117.880    1.75  1.65  1.5  74.   74.   60.    0.5   0.3   0.25
   117.991    1.7   1.55  1.5  74.   74.   60.    0.5   0.35  0.25
   118.021    1.75  1.6   1.55 78.   78.   60.    0.5   0.35  0.2 
   118.055    1.7   1.55  1.6  78.   78.   60.    0.5   0.3   0.25
   118.273    1.7   1.6   1.55 82.   74.   60.    0.5   0.3   0.3 
   118.327    1.7   1.6   1.55 78.   78.   60.    0.5   0.35  0.3 
   118.417    1.8   1.6   1.55 82.   78.   60.    0.5   0.35  0.25
   118.823    1.7   1.6   1.6  74.   74.   60.    0.5   0.35  0.25
   119.077    1.7   1.55  1.5  78.   82.   60.    0.5   0.35  0.3 
   119.206    1.75  1.55  1.5  74.   74.   60.    0.5   0.35  0.3 
   119.645    1.75  1.6   1.5  78.   82.   60.    0.5   0.35  0.3 
   119.689    1.8  1.6  1.5 74.  78.  60.   0.5  0.3  0.2
   120.907    1.7   1.65  1.5  82.   78.   60.    0.5   0.35  0.25
   121.107    1.75  1.6   1.5  78.   78.   60.    0.5   0.3   0.25
   121.460    1.8   1.65  1.5  82.   74.   60.    0.5   0.35  0.2 
   121.571    1.75  1.6   1.6  82.   74.   60.    0.5   0.35  0.3 
   121.979    1.8   1.55  1.6  78.   74.   60.    0.5   0.3   0.3 
   122.699    1.75  1.65  1.5  78.   74.   60.    0.5   0.3   0.3 
   122.717    1.7   1.6   1.55 78.   82.   60.    0.5   0.35  0.25
   122.917    1.75  1.55  1.5  78.   82.   60.    0.5   0.3   0.3 
   122.944    1.75  1.55  1.6  74.   74.   60.    0.5   0.3   0.2 
   123.537    1.7   1.65  1.5  82.   78.   60.    0.5   0.35  0.3 
   123.679    1.7   1.65  1.55 74.   82.   60.    0.5   0.35  0.3 
   123.691    1.75  1.55  1.6  78.   74.   60.    0.5   0.3   0.2 
   124.143    1.75  1.6   1.6  74.   82.   60.    0.5   0.35  0.3 
   124.380    1.7   1.65  1.5  82.   74.   60.    0.5   0.3   0.25
   125.492    1.75  1.55  1.55 82.   78.   60.    0.5   0.35  0.3 
   125.635    1.7   1.65  1.55 74.   74.   60.    0.5   0.35  0.25
   125.717    1.8  1.6  1.5 74.  82.  60.   0.5  0.3  0.2
   125.744    1.7   1.55  1.6  74.   78.   60.    0.5   0.3   0.2 
   125.886    1.75  1.65  1.5  78.   78.   60.    0.5   0.35  0.25
   125.965    1.8   1.65  1.5  78.   74.   60.    0.5   0.35  0.2 
   126.659    1.8   1.55  1.55 78.   78.   60.    0.5   0.35  0.3 
   127.397    1.7   1.6   1.5  82.   78.   60.    0.5   0.3   0.25
   127.702    1.7   1.65  1.55 74.   74.   60.    0.5   0.35  0.3 
   127.723    1.8   1.6   1.6  82.   74.   60.    0.5   0.35  0.25
   127.764    1.7   1.55  1.55 78.   82.   60.    0.5   0.3   0.2 
   128.212    1.75  1.6   1.55 74.   74.   60.    0.5   0.3   0.25
   128.425    1.8   1.65  1.5  74.   82.   60.    0.5   0.35  0.2 
   128.502    1.75  1.6   1.6  74.   74.   60.    0.5   0.35  0.3 
   128.839    1.8   1.65  1.5  74.   74.   60.    0.5   0.3   0.3 
   129.051    1.8   1.55  1.6  82.   82.   60.    0.5   0.35  0.2 
   129.438    1.8   1.65  1.5  74.   78.   60.    0.5   0.35  0.2 
   129.577    1.7   1.65  1.5  82.   78.   60.    0.5   0.35  0.2 
   129.992    1.8   1.65  1.5  74.   74.   60.    0.5   0.35  0.2 
   129.998    1.7  1.6  1.5 82.  78.  60.   0.5  0.3  0.2
   130.101    1.7   1.55  1.55 78.   82.   60.    0.5   0.35  0.3 
   130.193    1.75  1.6   1.55 78.   82.   60.    0.5   0.35  0.25
   130.271    1.8   1.55  1.5  78.   82.   60.    0.5   0.3   0.25
   130.839    1.7   1.6   1.6  82.   74.   60.    0.5   0.35  0.2 
   132.078    1.8   1.6   1.55 78.   82.   60.    0.5   0.35  0.25
   132.393    1.7   1.65  1.5  78.   82.   60.    0.5   0.35  0.25
   132.415    1.8   1.55  1.55 82.   82.   60.    0.5   0.35  0.25
   132.866    1.7   1.6   1.55 82.   74.   60.    0.5   0.3   0.25
   132.943    1.7   1.55  1.5  82.   78.   60.    0.5   0.3   0.3 
   132.960    1.8   1.55  1.6  78.   82.   60.    0.5   0.35  0.25
   133.181    1.7   1.55  1.6  82.   82.   60.    0.5   0.35  0.25
   133.200    1.75  1.6   1.5  78.   78.   60.    0.5   0.3   0.2 
   133.345    1.7   1.65  1.5  78.   78.   60.    0.5   0.3   0.3 
   133.462    1.75  1.6   1.6  78.   74.   60.    0.5   0.35  0.25
   134.610    1.7   1.6   1.6  74.   78.   60.    0.5   0.35  0.25
   134.628    1.75  1.55  1.55 78.   82.   60.    0.5   0.3   0.2 
   135.802    1.75  1.55  1.6  82.   82.   60.    0.5   0.35  0.2 
   135.877    1.8   1.6   1.55 74.   82.   60.    0.5   0.3   0.3 
   136.507    1.75  1.65  1.5  78.   78.   60.    0.5   0.35  0.2 
   136.529    1.8   1.55  1.6  74.   74.   60.    0.5   0.35  0.2 
   136.662    1.7   1.65  1.55 74.   78.   60.    0.5   0.35  0.3 
   136.753    1.75  1.6   1.55 78.   74.   60.    0.5   0.3   0.3 
   137.061    1.75  1.65  1.5  74.   78.   60.    0.5   0.3   0.25
   137.183    1.75  1.55  1.6  74.   74.   60.    0.5   0.35  0.2 
   137.806    1.8   1.55  1.6  78.   82.   60.    0.5   0.35  0.2 
   137.962    1.7   1.6   1.55 74.   74.   60.    0.5   0.3   0.2 
   138.421    1.8   1.55  1.6  74.   78.   60.    0.5   0.35  0.2 
   138.651    1.75  1.6   1.6  74.   78.   60.    0.5   0.35  0.3 
   138.854    1.7   1.6   1.5  78.   82.   60.    0.5   0.3   0.25
   139.291    1.8   1.6   1.6  74.   82.   60.    0.5   0.35  0.3 
   139.469    1.75  1.55  1.5  78.   82.   60.    0.5   0.35  0.3 
   140.002    1.8   1.65  1.5  78.   78.   60.    0.5   0.35  0.25
   140.087    1.75  1.65  1.5  82.   78.   60.    0.5   0.35  0.25
   140.259    1.75  1.55  1.6  74.   78.   60.    0.5   0.35  0.2 
   140.274    1.8   1.55  1.6  78.   74.   60.    0.5   0.3   0.2 
   140.514    1.7   1.6   1.6  74.   82.   60.    0.5   0.35  0.25
   141.083    1.8   1.55  1.55 78.   82.   60.    0.5   0.3   0.2 
   141.331    1.7   1.55  1.6  82.   82.   60.    0.5   0.35  0.2 
   141.842    1.8   1.55  1.6  74.   82.   60.    0.5   0.35  0.2 
   141.917    1.7   1.65  1.55 78.   74.   60.    0.5   0.35  0.25
   143.331    1.7   1.55  1.6  78.   82.   60.    0.5   0.3   0.3 
   144.144    1.8   1.55  1.6  82.   74.   60.    0.5   0.3   0.3 
   144.147    1.7   1.55  1.6  74.   82.   60.    0.5   0.3   0.2 
   144.669    1.7  1.6  1.6 74.  74.  60.   0.5  0.3  0.3
   144.880    1.7  1.6  1.5 82.  78.  60.   0.5  0.3  0.3
   144.894    1.7   1.65  1.55 74.   78.   60.    0.5   0.35  0.25
   144.954    1.7   1.55  1.6  74.   74.   60.    0.5   0.35  0.2 
   145.049    1.75  1.55  1.6  74.   82.   60.    0.5   0.35  0.2 
   145.368    1.7  1.6  1.6 74.  82.  60.   0.5  0.3  0.3
   145.686    1.7   1.65  1.55 82.   74.   60.    0.5   0.35  0.25
   145.753    1.8   1.6   1.55 74.   74.   60.    0.5   0.3   0.3 
   146.298    1.8   1.55  1.6  74.   74.   60.    0.5   0.3   0.2 
   146.515    1.75  1.6   1.6  78.   74.   60.    0.5   0.35  0.3 
   146.590    1.8   1.55  1.5  82.   78.   60.    0.5   0.35  0.3 
   146.599    1.8   1.6   1.55 78.   82.   60.    0.5   0.35  0.2 
   146.865    1.7   1.55  1.6  74.   78.   60.    0.5   0.35  0.2 
   147.343    1.75  1.55  1.6  74.   78.   60.    0.5   0.3   0.2 
   147.480    1.75  1.6   1.6  74.   74.   60.    0.5   0.35  0.25
