   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
    22.771    1.8   1.52  1.48 78.   72.   60.    0.5   0.3   0.2 
    25.623    1.8   1.58  1.48 78.   72.   60.    0.5   0.3   0.2 
  1212.524    1.4   1.58  1.48 78.   72.   60.    0.5   0.3   0.2 
  2512.564    1.4   1.52  1.48 78.   72.   60.    0.5   0.3   0.2 
