   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
    81.187    1.8   1.7   1.5  70.   80.   62.    0.5   0.35  0.3 
    82.046    1.7   1.6   1.5  70.   75.   58.    0.5   0.35  0.3 
    83.165    1.8   1.7   1.5  70.   70.   62.    0.5   0.35  0.3 
    83.292    1.7   1.6   1.5  80.   80.   58.    0.5   0.25  0.3 
    83.454    1.7   1.6   1.5  70.   75.   62.    0.5   0.35  0.3 
    83.541    1.6   1.6   1.6  75.   80.   58.    0.5   0.35  0.3 
    84.044    1.7   1.6   1.5  70.   75.   58.    0.5   0.25  0.2 
    84.101    1.8   1.7   1.5  80.   70.   62.    0.5   0.35  0.3 
    84.851    1.8   1.6   1.6  80.   75.   62.    0.5   0.35  0.3 
    85.254    1.7   1.7   1.5  75.   80.   58.    0.5   0.35  0.3 
    85.909    1.8   1.6   1.5  75.   75.   58.    0.5   0.25  0.3 
    85.985    1.7   1.6   1.6  70.   70.   58.    0.5   0.35  0.3 
    86.222    1.7   1.6   1.5  75.   70.   58.    0.5   0.35  0.3 
    87.031    1.7   1.6   1.6  75.   75.   62.    0.5   0.35  0.3 
    87.294    1.6   1.6   1.5  80.   80.   58.    0.5   0.35  0.3 
    87.662    1.6   1.6   1.5  75.   80.   62.    0.5   0.35  0.2 
    87.695    1.8   1.6   1.6  70.   75.   58.    0.5   0.35  0.3 
    88.436    1.6   1.6   1.6  80.   70.   58.    0.5   0.35  0.3 
    88.826    1.8   1.6   1.5  75.   75.   62.    0.5   0.25  0.3 
    89.372    1.6   1.7   1.5  70.   80.   58.    0.5   0.35  0.3 
    89.419    1.6   1.6   1.7  80.   75.   62.    0.5   0.35  0.3 
    89.924    1.7   1.6   1.5  80.   70.   62.    0.5   0.25  0.2 
    90.013    1.7   1.6   1.5  70.   75.   62.    0.5   0.25  0.2 
    90.226    1.6   1.6   1.7  80.   70.   62.    0.5   0.35  0.3 
    90.439    1.6   1.6   1.6  80.   75.   58.    0.5   0.35  0.3 
    90.498    1.7   1.6   1.5  80.   75.   58.    0.5   0.25  0.3 
    91.400    1.6   1.6   1.6  80.   80.   58.    0.5   0.35  0.3 
    91.500    1.6   1.6   1.5  80.   80.   62.    0.5   0.25  0.3 
    91.936    1.8   1.6   1.5  75.   70.   58.    0.5   0.25  0.3 
    92.251    1.7   1.7   1.5  75.   70.   58.    0.5   0.35  0.3 
    92.763    1.7   1.6   1.6  70.   70.   62.    0.5   0.35  0.3 
    93.480    1.8   1.6   1.6  70.   80.   62.    0.5   0.35  0.3 
    93.591    1.7   1.6   1.5  70.   70.   58.    0.5   0.25  0.2 
    93.816    1.8   1.6   1.6  80.   70.   62.    0.5   0.35  0.2 
    95.072    1.8   1.7   1.5  70.   75.   58.    0.5   0.35  0.3 
    95.082    1.6   1.6   1.5  75.   75.   58.    0.5   0.35  0.2 
    95.470    1.7   1.6   1.6  75.   70.   58.    0.5   0.35  0.3 
    95.566    1.6   1.7   1.5  80.   70.   62.    0.5   0.35  0.3 
    95.723    1.7   1.6   1.5  70.   80.   62.    0.5   0.25  0.2 
    95.836    1.6   1.7   1.5  75.   75.   58.    0.5   0.35  0.3 
    96.724    1.7   1.6   1.6  70.   80.   58.    0.5   0.25  0.3 
    96.907    1.8   1.7   1.5  70.   75.   62.    0.5   0.35  0.3 
    99.631    1.8   1.7   1.5  70.   70.   58.    0.5   0.35  0.3 
   100.116    1.6   1.6   1.6  75.   80.   62.    0.5   0.35  0.3 
   100.696    1.7   1.6   1.6  80.   70.   58.    0.5   0.35  0.3 
   101.212    1.7   1.7   1.5  70.   80.   58.    0.5   0.25  0.3 
   101.434    1.7   1.7   1.5  75.   75.   58.    0.5   0.35  0.3 
   101.835    1.6   1.6   1.5  80.   75.   62.    0.5   0.25  0.3 
   101.846    1.7   1.6   1.5  80.   75.   58.    0.5   0.35  0.3 
   102.193    1.6   1.7   1.5  80.   75.   58.    0.5   0.35  0.3 
   103.446    1.7   1.6   1.5  75.   70.   62.    0.5   0.25  0.2 
   105.401    1.6   1.7   1.5  70.   75.   62.    0.5   0.35  0.3 
   105.730    1.7   1.6   1.6  75.   80.   58.    0.5   0.35  0.3 
   106.159    1.7   1.6   1.5  75.   70.   58.    0.5   0.25  0.2 
   106.228    1.6   1.6   1.6  75.   75.   62.    0.5   0.35  0.3 
   107.043    1.7   1.6   1.6  80.   70.   62.    0.5   0.35  0.2 
   107.830    1.7   1.6   1.5  80.   80.   58.    0.5   0.35  0.2 
   108.264    1.6   1.8   1.5  70.   80.   62.    0.5   0.35  0.3 
   108.384    1.8   1.6   1.6  70.   70.   62.    0.5   0.35  0.3 
   108.934    1.7   1.6   1.5  70.   70.   58.    0.5   0.35  0.3 
