   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   124.511    1.75  1.5   1.4  79.   80.   60.    0.5   0.3   0.12
   124.521    1.75  1.55  1.5  81.   75.5  60.    0.5   0.3   0.12
   124.640    1.75  1.6   1.4  78.   77.   60.    0.5   0.3   0.12
   124.785    1.75  1.5   1.45 80.   80.   60.    0.5   0.3   0.12
   124.947    1.65  1.6   1.4  78.   78.5  60.    0.5   0.3   0.12
   125.149    1.6   1.55  1.4  78.   80.   60.    0.5   0.3   0.12
   125.192    1.65  1.55  1.45 78.   74.   60.    0.5   0.3   0.12
   125.590    1.65  1.55  1.35 80.   77.   60.    0.5   0.3   0.12
   125.726    1.7   1.55  1.5  82.   77.   60.    0.5   0.3   0.12
   125.897    1.75  1.6   1.4  79.   77.   60.    0.5   0.3   0.12
   126.442    1.75  1.5   1.45 82.   75.5  60.    0.5   0.3   0.12
   126.461    1.7   1.5   1.45 82.   77.   60.    0.5   0.3   0.12
   126.493    1.75  1.6   1.4  82.   78.5  60.    0.5   0.3   0.12
   126.546    1.65  1.6   1.4  79.   74.   60.    0.5   0.3   0.12
   126.748    1.6   1.6   1.35 80.   80.   60.    0.5   0.3   0.12
   126.952    1.65  1.6   1.4  78.   74.   60.    0.5   0.3   0.12
   126.978    1.75  1.6   1.4  78.   74.   60.    0.5   0.3   0.12
   127.093    1.75  1.5   1.45 80.   78.5  60.    0.5   0.3   0.12
   127.237    1.65  1.6   1.4  80.   74.   60.    0.5   0.3   0.12
   127.317    1.7   1.55  1.5  82.   74.   60.    0.5   0.3   0.12
   127.584    1.75  1.6   1.4  80.   77.   60.    0.5   0.3   0.12
   127.716    1.6   1.6   1.35 79.   80.   60.    0.5   0.3   0.12
   127.851    1.6   1.55  1.4  81.   78.5  60.    0.5   0.3   0.12
   128.011    1.7   1.5   1.45 81.   78.5  60.    0.5   0.3   0.12
   128.080    1.65  1.6   1.4  79.   75.5  60.    0.5   0.3   0.12
   128.279    1.75  1.5   1.45 79.   80.   60.    0.5   0.3   0.12
   128.372    1.65  1.6   1.4  78.   75.5  60.    0.5   0.3   0.12
   128.492    1.7   1.55  1.5  81.   75.5  60.    0.5   0.3   0.12
   128.994    1.7   1.5   1.45 80.   80.   60.    0.5   0.3   0.12
   129.018    1.75  1.6   1.4  78.   75.5  60.    0.5   0.3   0.12
   129.050    1.65  1.6   1.4  80.   75.5  60.    0.5   0.3   0.12
   129.155    1.65  1.6   1.4  81.   74.   60.    0.5   0.3   0.12
   129.538    1.6   1.6   1.35 80.   77.   60.    0.5   0.3   0.12
   129.579    1.6   1.6   1.35 78.   80.   60.    0.5   0.3   0.12
   129.580    1.75  1.55  1.5  82.   77.   60.    0.5   0.3   0.12
   129.601    1.7   1.5   1.4  80.   80.   60.    0.5   0.3   0.12
   129.703    1.6   1.6   1.35 82.   77.   60.    0.5   0.3   0.12
   129.864    1.75  1.6   1.4  79.   74.   60.    0.5   0.3   0.12
   129.924    1.65  1.6   1.4  80.   77.   60.    0.5   0.3   0.12
   130.027    1.75  1.5   1.4  82.   77.   60.    0.5   0.3   0.12
   130.154    1.6   1.6   1.35 81.   77.   60.    0.5   0.3   0.12
   130.212    1.75  1.6   1.4  81.   77.   60.    0.5   0.3   0.12
   130.243    1.65  1.6   1.4  79.   77.   60.    0.5   0.3   0.12
   130.317    1.65  1.6   1.4  81.   77.   60.    0.5   0.3   0.12
   130.353    1.6   1.6   1.35 78.   77.   60.    0.5   0.3   0.12
   130.383    1.75  1.5   1.4  81.   77.   60.    0.5   0.3   0.12
   130.384    1.75  1.5   1.45 81.   75.5  60.    0.5   0.3   0.12
   130.432    1.6   1.6   1.35 79.   77.   60.    0.5   0.3   0.12
   130.540    1.75  1.5   1.45 79.   78.5  60.    0.5   0.3   0.12
   130.698    1.6   1.55  1.35 81.   80.   60.    0.5   0.3   0.12
   130.718    1.65  1.6   1.4  81.   75.5  60.    0.5   0.3   0.12
   130.809    1.7   1.5   1.4  81.   78.5  60.    0.5   0.3   0.12
   131.127    1.65  1.6   1.4  78.   77.   60.    0.5   0.3   0.12
   131.264    1.6   1.55  1.45 80.   80.   60.    0.5   0.3   0.12
   131.317    1.65  1.6   1.4  82.   77.   60.    0.5   0.3   0.12
   131.662    1.65  1.6   1.4  82.   74.   60.    0.5   0.3   0.12
   131.724    1.75  1.5   1.45 80.   77.   60.    0.5   0.3   0.12
   131.782    1.75  1.6   1.4  79.   75.5  60.    0.5   0.3   0.12
   132.537    1.75  1.55  1.5  80.   74.   60.    0.5   0.3   0.12
   132.722    1.7   1.55  1.5  81.   74.   60.    0.5   0.3   0.12
   132.951    1.7   1.55  1.35 81.   74.   60.    0.5   0.3   0.12
   133.245    1.65  1.6   1.4  82.   75.5  60.    0.5   0.3   0.12
   133.439    1.7   1.55  1.35 82.   74.   60.    0.5   0.3   0.12
   133.451    1.6   1.55  1.4  80.   78.5  60.    0.5   0.3   0.12
   133.563    1.7   1.55  1.35 80.   74.   60.    0.5   0.3   0.12
   133.572    1.75  1.6   1.4  80.   74.   60.    0.5   0.3   0.12
   133.942    1.75  1.5   1.45 78.   80.   60.    0.5   0.3   0.12
   133.966    1.75  1.6   1.4  82.   77.   60.    0.5   0.3   0.12
   134.494    1.75  1.6   1.4  80.   75.5  60.    0.5   0.3   0.12
   134.932    1.75  1.5   1.4  78.   80.   60.    0.5   0.3   0.12
   135.099    1.75  1.5   1.4  79.   78.5  60.    0.5   0.3   0.12
   135.368    1.75  1.5   1.45 78.   78.5  60.    0.5   0.3   0.12
   135.476    1.75  1.5   1.4  80.   77.   60.    0.5   0.3   0.12
   135.742    1.75  1.55  1.5  80.   75.5  60.    0.5   0.3   0.12
   135.769    1.7   1.55  1.5  81.   77.   60.    0.5   0.3   0.12
   136.239    1.7   1.55  1.35 79.   74.   60.    0.5   0.3   0.12
   136.350    1.75  1.5   1.45 79.   77.   60.    0.5   0.3   0.12
   136.514    1.65  1.55  1.35 79.   77.   60.    0.5   0.3   0.12
   136.766    1.6   1.55  1.45 82.   78.5  60.    0.5   0.3   0.12
   137.234    1.75  1.6   1.4  81.   74.   60.    0.5   0.3   0.12
   137.295    1.75  1.6   1.4  81.   75.5  60.    0.5   0.3   0.12
   138.143    1.75  1.55  1.5  81.   77.   60.    0.5   0.3   0.12
   138.601    1.7   1.5   1.45 80.   78.5  60.    0.5   0.3   0.12
   138.982    1.75  1.5   1.45 80.   75.5  60.    0.5   0.3   0.12
   139.362    1.7   1.5   1.5  82.   78.5  60.    0.5   0.3   0.12
   139.732    1.7   1.55  1.5  80.   75.5  60.    0.5   0.3   0.12
   139.806    1.6   1.55  1.45 81.   78.5  60.    0.5   0.3   0.12
   140.548    1.7   1.5   1.45 81.   77.   60.    0.5   0.3   0.12
   140.577    1.7   1.5   1.45 79.   80.   60.    0.5   0.3   0.12
   140.593    1.75  1.6   1.4  82.   75.5  60.    0.5   0.3   0.12
   140.695    1.75  1.5   1.45 78.   77.   60.    0.5   0.3   0.12
   140.730    1.75  1.6   1.4  82.   74.   60.    0.5   0.3   0.12
   141.297    1.6   1.55  1.4  79.   78.5  60.    0.5   0.3   0.12
   141.565    1.75  1.5   1.5  82.   78.5  60.    0.5   0.3   0.12
   141.765    1.6   1.55  1.45 79.   80.   60.    0.5   0.3   0.12
   142.102    1.75  1.5   1.45 82.   74.   60.    0.5   0.3   0.12
   142.256    1.75  1.5   1.5  82.   77.   60.    0.5   0.3   0.12
   142.335    1.7   1.55  1.5  80.   74.   60.    0.5   0.3   0.12
   142.807    1.6   1.55  1.35 80.   80.   60.    0.5   0.3   0.12
   142.916    1.7   1.5   1.5  82.   80.   60.    0.5   0.3   0.12
   142.987    1.65  1.55  1.5  82.   77.   60.    0.5   0.3   0.12
   143.914    1.75  1.5   1.45 81.   74.   60.    0.5   0.3   0.12
   144.026    1.7   1.55  1.35 78.   74.   60.    0.5   0.3   0.12
   144.352    1.7   1.5   1.4  79.   80.   60.    0.5   0.3   0.12
   145.585    1.75  1.55  1.5  79.   74.   60.    0.5   0.3   0.12
   146.253    1.65  1.5   1.45 82.   80.   60.    0.5   0.3   0.12
   146.449    1.75  1.5   1.4  78.   78.5  60.    0.5   0.3   0.12
   146.575    1.75  1.5   1.45 79.   75.5  60.    0.5   0.3   0.12
   146.586    1.75  1.5   1.5  81.   77.   60.    0.5   0.3   0.12
   146.824    1.7   1.5   1.5  82.   77.   60.    0.5   0.3   0.12
   147.055    1.6   1.55  1.45 80.   78.5  60.    0.5   0.3   0.12
   147.452    1.7   1.5   1.45 79.   78.5  60.    0.5   0.3   0.12
   147.529    1.75  1.5   1.5  82.   75.5  60.    0.5   0.3   0.12
   147.688    1.75  1.5   1.4  79.   77.   60.    0.5   0.3   0.12
   147.740    1.7   1.5   1.45 82.   75.5  60.    0.5   0.3   0.12
   147.914    1.7   1.55  1.5  80.   77.   60.    0.5   0.3   0.12
   147.949    1.75  1.5   1.5  81.   78.5  60.    0.5   0.3   0.12
   148.074    1.75  1.5   1.5  82.   80.   60.    0.5   0.3   0.12
   148.144    1.7   1.55  1.5  82.   78.5  60.    0.5   0.3   0.12
   148.646    1.7   1.5   1.4  80.   78.5  60.    0.5   0.3   0.12
   148.942    1.65  1.5   1.4  82.   80.   60.    0.5   0.3   0.12
   149.299    1.65  1.55  1.5  82.   75.5  60.    0.5   0.3   0.12
   149.345    1.75  1.55  1.5  80.   77.   60.    0.5   0.3   0.12
   149.440    1.75  1.55  1.5  79.   75.5  60.    0.5   0.3   0.12
   150.009    1.7   1.5   1.4  82.   77.   60.    0.5   0.3   0.12
   150.121    1.75  1.5   1.45 80.   74.   60.    0.5   0.3   0.12
   150.317    1.7   1.5   1.5  81.   78.5  60.    0.5   0.3   0.12
   150.562    1.75  1.5   1.45 78.   75.5  60.    0.5   0.3   0.12
   150.661    1.6   1.55  1.4  78.   78.5  60.    0.5   0.3   0.12
   150.740    1.6   1.55  1.4  82.   77.   60.    0.5   0.3   0.12
   150.784    1.65  1.55  1.35 78.   77.   60.    0.5   0.3   0.12
   152.061    1.7   1.5   1.5  81.   80.   60.    0.5   0.3   0.12
   152.483    1.75  1.5   1.5  81.   75.5  60.    0.5   0.3   0.12
   152.567    1.75  1.5   1.4  81.   75.5  60.    0.5   0.3   0.12
   152.668    1.7   1.5   1.45 78.   80.   60.    0.5   0.3   0.12
   153.049    1.6   1.55  1.4  81.   77.   60.    0.5   0.3   0.12
   153.518    1.65  1.55  1.5  81.   77.   60.    0.5   0.3   0.12
   154.117    1.65  1.55  1.5  82.   78.5  60.    0.5   0.3   0.12
   154.121    1.7   1.55  1.5  79.   75.5  60.    0.5   0.3   0.12
   154.341    1.75  1.5   1.4  82.   75.5  60.    0.5   0.3   0.12
   154.541    1.75  1.5   1.5  80.   77.   60.    0.5   0.3   0.12
   154.552    1.7   1.5   1.45 80.   77.   60.    0.5   0.3   0.12
   154.658    1.6   1.55  1.45 78.   80.   60.    0.5   0.3   0.12
   154.688    1.75  1.5   1.5  82.   74.   60.    0.5   0.3   0.12
   154.784    1.75  1.5   1.5  81.   80.   60.    0.5   0.3   0.12
   155.038    1.7   1.5   1.5  81.   77.   60.    0.5   0.3   0.12
   155.155    1.6   1.55  1.4  80.   77.   60.    0.5   0.3   0.12
   155.430    1.75  1.5   1.4  80.   75.5  60.    0.5   0.3   0.12
   155.748    1.75  1.5   1.5  80.   78.5  60.    0.5   0.3   0.12
   155.806    1.7   1.55  1.5  79.   74.   60.    0.5   0.3   0.12
   156.109    1.6   1.55  1.35 82.   78.5  60.    0.5   0.3   0.12
   156.832    1.75  1.5   1.5  78.   78.5  60.    0.5   0.3   0.12
   157.084    1.65  1.55  1.5  81.   75.5  60.    0.5   0.3   0.12
   157.156    1.75  1.5   1.5  80.   75.5  60.    0.5   0.3   0.12
   157.235    1.75  1.5   1.5  78.   77.   60.    0.5   0.3   0.12
   157.247    1.6   1.55  1.4  79.   77.   60.    0.5   0.3   0.12
   157.548    1.7   1.5   1.4  81.   77.   60.    0.5   0.3   0.12
   157.596    1.7   1.55  1.5  81.   78.5  60.    0.5   0.3   0.12
   157.597    1.6   1.55  1.45 79.   78.5  60.    0.5   0.3   0.12
   157.786    1.7   1.5   1.45 81.   75.5  60.    0.5   0.3   0.12
   158.319    1.75  1.55  1.5  82.   78.5  60.    0.5   0.3   0.12
   158.504    1.75  1.5   1.5  79.   77.   60.    0.5   0.3   0.12
   158.633    1.75  1.5   1.5  79.   78.5  60.    0.5   0.3   0.12
   158.720    1.7   1.5   1.5  80.   80.   60.    0.5   0.3   0.12
   159.127    1.7   1.5   1.5  80.   78.5  60.    0.5   0.3   0.12
   159.558    1.6   1.55  1.35 79.   80.   60.    0.5   0.3   0.12
   159.871    1.6   1.55  1.4  78.   77.   60.    0.5   0.3   0.12
   160.003    1.65  1.55  1.35 82.   75.5  60.    0.5   0.3   0.12
   160.049    1.65  1.5   1.45 81.   80.   60.    0.5   0.3   0.12
   160.156    1.75  1.5   1.5  80.   80.   60.    0.5   0.3   0.12
   160.627    1.7   1.5   1.45 78.   78.5  60.    0.5   0.3   0.12
   160.694    1.75  1.5   1.45 79.   74.   60.    0.5   0.3   0.12
   160.928    1.75  1.55  1.5  78.   74.   60.    0.5   0.3   0.12
   160.981    1.7   1.55  1.5  79.   77.   60.    0.5   0.3   0.12
   161.249    1.75  1.5   1.5  78.   80.   60.    0.5   0.3   0.12
   161.608    1.75  1.55  1.5  79.   77.   60.    0.5   0.3   0.12
   161.657    1.7   1.5   1.45 79.   77.   60.    0.5   0.3   0.12
   161.729    1.75  1.5   1.5  79.   80.   60.    0.5   0.3   0.12
   161.805    1.75  1.5   1.4  78.   77.   60.    0.5   0.3   0.12
   161.920    1.65  1.55  1.35 81.   75.5  60.    0.5   0.3   0.12
   162.442    1.75  1.5   1.5  79.   75.5  60.    0.5   0.3   0.12
   162.458    1.75  1.5   1.5  78.   75.5  60.    0.5   0.3   0.12
   162.819    1.7   1.5   1.4  79.   78.5  60.    0.5   0.3   0.12
   162.846    1.75  1.5   1.5  81.   74.   60.    0.5   0.3   0.12
   163.038    1.7   1.5   1.5  79.   80.   60.    0.5   0.3   0.12
   163.073    1.7   1.5   1.5  82.   75.5  60.    0.5   0.3   0.12
   163.276    1.65  1.55  1.5  82.   74.   60.    0.5   0.3   0.12
   163.392    1.7   1.5   1.5  79.   78.5  60.    0.5   0.3   0.12
   163.588    1.7   1.5   1.4  78.   80.   60.    0.5   0.3   0.12
   163.943    1.75  1.55  1.5  78.   75.5  60.    0.5   0.3   0.12
   164.245    1.75  1.5   1.5  80.   74.   60.    0.5   0.3   0.12
   164.492    1.75  1.55  1.5  81.   78.5  60.    0.5   0.3   0.12
   164.741    1.75  1.5   1.45 78.   74.   60.    0.5   0.3   0.12
   165.375    1.6   1.55  1.35 81.   78.5  60.    0.5   0.3   0.12
   165.556    1.7   1.5   1.5  78.   78.5  60.    0.5   0.3   0.12
   165.679    1.65  1.55  1.5  81.   78.5  60.    0.5   0.3   0.12
   166.080    1.7   1.5   1.5  80.   77.   60.    0.5   0.3   0.12
   166.310    1.6   1.55  1.45 82.   77.   60.    0.5   0.3   0.12
   166.421    1.65  1.5   1.4  81.   80.   60.    0.5   0.3   0.12
   166.426    1.65  1.55  1.35 80.   75.5  60.    0.5   0.3   0.12
   166.701    1.6   1.55  1.45 81.   77.   60.    0.5   0.3   0.12
   166.865    1.75  1.5   1.4  79.   75.5  60.    0.5   0.3   0.12
   167.009    1.65  1.55  1.5  80.   77.   60.    0.5   0.3   0.12
   167.044    1.6   1.6   1.4  80.   80.   60.    0.5   0.3   0.12
   167.367    1.6   1.6   1.4  81.   80.   60.    0.5   0.3   0.12
   168.072    1.7   1.5   1.5  78.   80.   60.    0.5   0.3   0.12
   168.128    1.65  1.55  1.5  81.   74.   60.    0.5   0.3   0.12
   168.130    1.7   1.55  1.5  80.   78.5  60.    0.5   0.3   0.12
   168.904    1.7   1.55  1.5  78.   75.5  60.    0.5   0.3   0.12
   168.962    1.65  1.55  1.5  80.   75.5  60.    0.5   0.3   0.12
   169.120    1.7   1.5   1.5  81.   75.5  60.    0.5   0.3   0.12
   169.157    1.6   1.6   1.4  79.   80.   60.    0.5   0.3   0.12
   169.777    1.6   1.55  1.45 80.   77.   60.    0.5   0.3   0.12
   169.857    1.75  1.5   1.5  79.   74.   60.    0.5   0.3   0.12
   170.190    1.6   1.6   1.4  82.   80.   60.    0.5   0.3   0.12
   170.511    1.7   1.5   1.4  80.   77.   60.    0.5   0.3   0.12
   170.695    1.65  1.5   1.45 82.   78.5  60.    0.5   0.3   0.12
   170.772    1.7   1.5   1.45 82.   74.   60.    0.5   0.3   0.12
   171.132    1.6   1.55  1.45 78.   78.5  60.    0.5   0.3   0.12
   171.464    1.7   1.55  1.5  78.   74.   60.    0.5   0.3   0.12
   171.557    1.6   1.6   1.35 82.   75.5  60.    0.5   0.3   0.12
   171.687    1.7   1.5   1.5  79.   77.   60.    0.5   0.3   0.12
   171.962    1.75  1.5   1.4  81.   74.   60.    0.5   0.3   0.12
   171.968    1.75  1.5   1.5  78.   74.   60.    0.5   0.3   0.12
   172.770    1.75  1.55  1.5  80.   78.5  60.    0.5   0.3   0.12
   172.806    1.65  1.5   1.5  82.   80.   60.    0.5   0.3   0.12
   173.007    1.7   1.5   1.45 80.   75.5  60.    0.5   0.3   0.12
   173.123    1.7   1.55  1.5  78.   77.   60.    0.5   0.3   0.12
   173.293    1.6   1.6   1.35 81.   75.5  60.    0.5   0.3   0.12
   173.431    1.75  1.5   1.4  82.   74.   60.    0.5   0.3   0.12
   173.541    1.75  1.55  1.5  78.   77.   60.    0.5   0.3   0.12
   173.555    1.75  1.5   1.4  80.   74.   60.    0.5   0.3   0.12
   173.793    1.6   1.6   1.4  78.   80.   60.    0.5   0.3   0.12
   174.239    1.7   1.5   1.5  78.   77.   60.    0.5   0.3   0.12
   174.442    1.7   1.5   1.45 78.   77.   60.    0.5   0.3   0.12
   175.953    1.6   1.55  1.45 79.   77.   60.    0.5   0.3   0.12
   175.973    1.6   1.6   1.35 80.   75.5  60.    0.5   0.3   0.12
   176.073    1.65  1.55  1.35 79.   75.5  60.    0.5   0.3   0.12
   176.699    1.65  1.55  1.5  80.   74.   60.    0.5   0.3   0.12
   176.705    1.6   1.55  1.4  79.   75.5  60.    0.5   0.3   0.12
   177.085    1.6   1.55  1.4  80.   75.5  60.    0.5   0.3   0.12
   177.175    1.6   1.55  1.4  82.   75.5  60.    0.5   0.3   0.12
   177.262    1.7   1.5   1.4  82.   75.5  60.    0.5   0.3   0.12
   177.409    1.6   1.55  1.4  81.   75.5  60.    0.5   0.3   0.12
   177.710    1.6   1.55  1.35 80.   78.5  60.    0.5   0.3   0.12
   177.875    1.7   1.5   1.5  80.   75.5  60.    0.5   0.3   0.12
   177.898    1.65  1.5   1.45 80.   80.   60.    0.5   0.3   0.12
   178.038    1.7   1.55  1.5  79.   78.5  60.    0.5   0.3   0.12
   178.163    1.7   1.5   1.45 81.   74.   60.    0.5   0.3   0.12
   178.191    1.65  1.55  1.5  80.   78.5  60.    0.5   0.3   0.12
   178.208    1.75  1.5   1.4  78.   75.5  60.    0.5   0.3   0.12
   178.692    1.6   1.55  1.4  78.   75.5  60.    0.5   0.3   0.12
   179.127    1.6   1.6   1.35 79.   75.5  60.    0.5   0.3   0.12
   180.959    1.7   1.5   1.5  82.   74.   60.    0.5   0.3   0.12
   181.388    1.7   1.5   1.4  78.   78.5  60.    0.5   0.3   0.12
   181.440    1.7   1.5   1.4  81.   75.5  60.    0.5   0.3   0.12
   181.601    1.6   1.55  1.35 78.   80.   60.    0.5   0.3   0.12
   181.724    1.65  1.55  1.5  79.   77.   60.    0.5   0.3   0.12
   181.792    1.65  1.5   1.4  82.   78.5  60.    0.5   0.3   0.12
   181.809    1.75  1.55  1.5  79.   78.5  60.    0.5   0.3   0.12
   182.610    1.7   1.5   1.45 79.   75.5  60.    0.5   0.3   0.12
   182.919    1.6   1.6   1.35 78.   75.5  60.    0.5   0.3   0.12
   183.012    1.65  1.55  1.5  82.   80.   60.    0.5   0.3   0.12
   183.580    1.65  1.5   1.45 81.   78.5  60.    0.5   0.3   0.12
   183.588    1.65  1.5   1.5  81.   80.   60.    0.5   0.3   0.12
   183.938    1.65  1.55  1.5  79.   75.5  60.    0.5   0.3   0.12
   183.998    1.7   1.55  1.5  82.   80.   60.    0.5   0.3   0.12
   184.285    1.75  1.5   1.4  79.   74.   60.    0.5   0.3   0.12
   184.739    1.6   1.55  1.45 78.   77.   60.    0.5   0.3   0.12
   185.275    1.7   1.5   1.4  79.   77.   60.    0.5   0.3   0.12
   185.454    1.6   1.6   1.4  80.   78.5  60.    0.5   0.3   0.12
   185.724    1.6   1.55  1.45 80.   75.5  60.    0.5   0.3   0.12
   185.915    1.6   1.6   1.4  79.   78.5  60.    0.5   0.3   0.12
   186.128    1.7   1.5   1.5  79.   75.5  60.    0.5   0.3   0.12
   186.359    1.7   1.55  1.5  78.   78.5  60.    0.5   0.3   0.12
   186.520    1.65  1.5   1.5  82.   78.5  60.    0.5   0.3   0.12
   186.945    1.6   1.6   1.4  81.   78.5  60.    0.5   0.3   0.12
   186.961    1.6   1.55  1.45 79.   75.5  60.    0.5   0.3   0.12
   187.287    1.6   1.55  1.45 81.   75.5  60.    0.5   0.3   0.12
   187.655    1.65  1.5   1.4  80.   80.   60.    0.5   0.3   0.12
   188.078    1.7   1.5   1.4  82.   74.   60.    0.5   0.3   0.12
   188.186    1.6   1.6   1.4  78.   78.5  60.    0.5   0.3   0.12
   188.352    1.65  1.55  1.5  79.   74.   60.    0.5   0.3   0.12
   189.661    1.75  1.55  1.5  78.   78.5  60.    0.5   0.3   0.12
   189.851    1.6   1.55  1.45 82.   75.5  60.    0.5   0.3   0.12
   190.134    1.7   1.5   1.55 82.   78.5  60.    0.5   0.3   0.12
   190.172    1.6   1.6   1.4  82.   78.5  60.    0.5   0.3   0.12
   190.214    1.7   1.5   1.5  81.   74.   60.    0.5   0.3   0.12
   190.224    1.65  1.55  1.5  79.   78.5  60.    0.5   0.3   0.12
   190.639    1.7   1.5   1.5  78.   75.5  60.    0.5   0.3   0.12
   190.655    1.75  1.5   1.55 82.   75.5  60.    0.5   0.3   0.12
   190.674    1.65  1.55  1.35 78.   75.5  60.    0.5   0.3   0.12
   190.932    1.7   1.55  1.5  81.   80.   60.    0.5   0.3   0.12
   191.066    1.7   1.5   1.4  81.   74.   60.    0.5   0.3   0.12
   191.638    1.65  1.5   1.5  80.   80.   60.    0.5   0.3   0.12
   191.874    1.7   1.5   1.55 82.   80.   60.    0.5   0.3   0.12
   191.940    1.7   1.5   1.45 80.   74.   60.    0.5   0.3   0.12
   192.244    1.75  1.55  1.55 82.   74.   60.    0.5   0.3   0.12
   192.463    1.7   1.5   1.4  80.   75.5  60.    0.5   0.3   0.12
   192.656    1.6   1.55  1.45 78.   75.5  60.    0.5   0.3   0.12
   192.681    1.6   1.6   1.4  79.   77.   60.    0.5   0.3   0.12
   192.689    1.75  1.5   1.55 82.   77.   60.    0.5   0.3   0.12
   192.787    1.65  1.55  1.5  81.   80.   60.    0.5   0.3   0.12
   192.804    1.6   1.55  1.35 79.   78.5  60.    0.5   0.3   0.12
   193.097    1.6   1.6   1.4  78.   77.   60.    0.5   0.3   0.12
   193.443    1.7   1.5   1.55 82.   77.   60.    0.5   0.3   0.12
   193.843    1.7   1.5   1.45 78.   75.5  60.    0.5   0.3   0.12
   193.997    1.6   1.6   1.4  80.   77.   60.    0.5   0.3   0.12
   194.537    1.7   1.5   1.5  80.   74.   60.    0.5   0.3   0.12
   194.695    1.65  1.5   1.45 79.   80.   60.    0.5   0.3   0.12
   195.051    1.75  1.5   1.4  78.   74.   60.    0.5   0.3   0.12
   195.409    1.7   1.5   1.55 81.   78.5  60.    0.5   0.3   0.12
   195.501    1.75  1.55  1.5  82.   80.   60.    0.5   0.3   0.12
   196.206    1.7   1.5   1.55 81.   80.   60.    0.5   0.3   0.12
   196.335    1.65  1.55  1.5  78.   77.   60.    0.5   0.3   0.12
   196.871    1.75  1.5   1.55 82.   74.   60.    0.5   0.3   0.12
   196.994    1.6   1.6   1.4  81.   77.   60.    0.5   0.3   0.12
   197.430    1.7   1.55  1.55 82.   74.   60.    0.5   0.3   0.12
   197.713    1.7   1.5   1.55 80.   78.5  60.    0.5   0.3   0.12
   197.969    1.7   1.55  1.5  80.   80.   60.    0.5   0.3   0.12
   198.217    1.65  1.5   1.45 80.   78.5  60.    0.5   0.3   0.12
   198.250    1.65  1.5   1.4  81.   78.5  60.    0.5   0.3   0.12
   198.379    1.75  1.55  1.5  81.   80.   60.    0.5   0.3   0.12
   198.951    1.65  1.55  1.5  78.   75.5  60.    0.5   0.3   0.12
   199.450    1.65  1.5   1.5  79.   80.   60.    0.5   0.3   0.12
   199.452    1.75  1.5   1.55 82.   78.5  60.    0.5   0.3   0.12
   199.992    1.65  1.5   1.5  81.   78.5  60.    0.5   0.3   0.12
   199.999    1.65  1.5   1.45 82.   77.   60.    0.5   0.3   0.12
   200.526    1.75  1.5   1.55 79.   77.   60.    0.5   0.3   0.12
   200.792    1.65  1.55  1.5  78.   74.   60.    0.5   0.3   0.12
   201.033    1.7   1.5   1.4  80.   74.   60.    0.5   0.3   0.12
   201.121    1.6   1.6   1.4  82.   77.   60.    0.5   0.3   0.12
   201.211    1.75  1.5   1.55 81.   77.   60.    0.5   0.3   0.12
   201.244    1.7   1.5   1.55 82.   75.5  60.    0.5   0.3   0.12
   201.728    1.65  1.55  1.5  78.   78.5  60.    0.5   0.3   0.12
   202.073    1.6   1.6   1.4  78.   75.5  60.    0.5   0.3   0.12
   202.137    1.75  1.5   1.55 81.   75.5  60.    0.5   0.3   0.12
   202.224    1.7   1.5   1.55 81.   77.   60.    0.5   0.3   0.12
   202.261    1.6   1.55  1.5  82.   80.   60.    0.5   0.3   0.12
   202.579    1.75  1.5   1.55 78.   75.5  60.    0.5   0.3   0.12
   202.593    1.65  1.55  1.5  80.   80.   60.    0.5   0.3   0.12
   202.634    1.6   1.6   1.4  79.   75.5  60.    0.5   0.3   0.12
   202.935    1.75  1.55  1.5  80.   80.   60.    0.5   0.3   0.12
   202.994    1.7   1.5   1.4  78.   77.   60.    0.5   0.3   0.12
   203.084    1.7   1.5   1.55 80.   80.   60.    0.5   0.3   0.12
   203.127    1.75  1.5   1.55 80.   77.   60.    0.5   0.3   0.12
   203.659    1.75  1.5   1.55 79.   75.5  60.    0.5   0.3   0.12
   203.685    1.75  1.5   1.55 81.   78.5  60.    0.5   0.3   0.12
   203.918    1.75  1.5   1.55 80.   78.5  60.    0.5   0.3   0.12
   204.043    1.6   1.6   1.4  80.   75.5  60.    0.5   0.3   0.12
   204.139    1.7   1.55  1.5  79.   80.   60.    0.5   0.3   0.12
   204.398    1.7   1.5   1.55 79.   78.5  60.    0.5   0.3   0.12
   204.464    1.7   1.5   1.55 79.   77.   60.    0.5   0.3   0.12
   204.669    1.7   1.5   1.5  79.   74.   60.    0.5   0.3   0.12
   204.766    1.7   1.5   1.55 80.   77.   60.    0.5   0.3   0.12
   205.226    1.75  1.5   1.55 79.   78.5  60.    0.5   0.3   0.12
   205.267    1.6   1.55  1.5  82.   78.5  60.    0.5   0.3   0.12
   205.637    1.75  1.5   1.55 81.   74.   60.    0.5   0.3   0.12
   206.252    1.75  1.5   1.55 78.   77.   60.    0.5   0.3   0.12
   206.320    1.6   1.6   1.4  81.   75.5  60.    0.5   0.3   0.12
   206.887    1.7   1.5   1.45 79.   74.   60.    0.5   0.3   0.12
   207.277    1.75  1.5   1.55 80.   75.5  60.    0.5   0.3   0.12
